,Open Time,Open,High,Low,Close_btc,Volume,NumberTransactions,Close SP500,Open SP500,halving,Close Gold,Open Gold,OpenDJ,CloseDJ,Close_eth
1026,2018-08-02,7602.14,7706.7,7456.52,7536.0,12612346.77,224873.0,2581.0,2685.01,1,1414.8,1414.8,24902.3,23860.46,410.9
1027,2018-08-03,7536.0,7536.01,7291.5,7413.7,18031782.32,229859.0,2738.97,2732.75,1,1423.7,1423.7,24853.41,24895.21,417.43
1028,2018-08-04,7413.7,7485.0,6930.37,7014.55,10421504.07,191657.0,2738.97,2732.75,1,1423.7,1423.7,24853.41,24895.21,406.18
1029,2018-08-05,7014.55,7084.95,6891.0,7032.06,5441639.14,172181.0,2671.92,2670.26,1,1413.8,1413.8,24341.35,24360.21,408.82
1030,2018-08-06,7032.06,7184.0,6835.0,6931.59,12437634.3,218607.0,2779.03,2765.84,1,1394.8,1394.8,25209.29,25316.53,404.78
1031,2018-08-07,6931.59,7148.53,6670.5,6720.18,16594592.98,233045.0,2779.03,2765.84,1,1394.8,1394.8,25209.29,25316.53,377.7
1032,2018-08-08,6720.18,6720.18,6104.82,6274.5,36488150.19,235311.0,2857.7,2856.79,1,1296.8,1296.8,25615.72,25583.75,355.4
1033,2018-08-09,6274.5,6626.62,6195.01,6540.47,22107421.86,222326.0,2857.7,2856.79,1,1296.8,1296.8,25615.72,25583.75,363.25
1034,2018-08-10,6540.47,6588.97,6010.5,6109.19,21227385.62,226148.0,2884.43,2877.53,1,1262.9,1262.9,26399.45,26486.78,328.15
1035,2018-08-11,6109.19,6208.0,6013.61,6091.87,9395605.1,192438.0,2806.83,2806.38,1,1299.3,1299.3,26139.59,26191.22,308.09
1036,2018-08-12,6091.87,6091.87,6091.87,6091.87,0.0,165044.0,2806.83,2806.38,1,1299.3,1299.3,26139.59,26191.22,308.09
1037,2018-08-13,6318.21,6546.29,6150.0,6257.31,20164785.38,222229.0,2821.93,2835.46,1,1274.1,1274.1,25327.19,25187.7,284.17
1038,2018-08-14,6257.31,6262.44,5886.0,6196.17,37887453.74,247622.0,2839.96,2827.88,1,1275.9,1273.4,25215.69,25299.92,278.49
1039,2018-08-15,6196.17,6623.09,6187.68,6269.74,30064668.33,246066.0,2818.37,2827.95,1,1259.7,1265.8,25235.37,25162.41,281.28
1040,2018-08-16,6269.74,6475.0,6210.04,6313.83,17717210.19,232335.0,2840.69,2831.44,1,1258.0,1258.0,25294.97,25558.73,287.22
1041,2018-08-17,6313.83,6580.76,6292.36,6580.76,21597295.71,233794.0,2850.13,2838.32,1,1258.1,1258.1,25550.8,25669.32,317.57
1042,2018-08-18,6580.76,6619.79,6300.0,6389.99,9173905.74,190935.0,2850.13,2838.32,1,1258.1,1258.1,25550.8,25669.32,294.85
1043,2018-08-19,6389.99,6552.23,6317.73,6491.5,6946616.32,167400.0,2850.13,2838.32,1,1258.1,1258.1,25550.8,25669.32,299.62
1044,2018-08-20,6491.5,6524.06,6232.21,6258.36,17630966.04,214983.0,2857.05,2853.93,1,1267.5,1266.0,25727.7,25758.69,270.76
1045,2018-08-21,6258.36,6493.0,6250.0,6476.53,12790616.86,217777.0,2862.96,2861.51,1,1272.8,1272.9,25786.99,25822.29,281.13
1046,2018-08-22,6476.53,6900.0,6251.0,6350.0,43169169.56,230333.0,2861.82,2860.99,1,1275.8,1280.2,25825.06,25733.6,270.32
1047,2018-08-23,6350.0,6570.85,6347.73,6524.17,18946723.4,217352.0,2856.98,2860.29,1,1265.2,1265.2,25714.86,25656.98,275.62
1048,2018-08-24,6524.17,6728.46,6450.01,6692.0,22349075.27,219848.0,2874.69,2862.35,1,1285.0,1285.0,25688.58,25790.35,282.08
1049,2018-08-25,6692.0,6788.88,6669.7,6730.95,7125580.14,196420.0,2874.69,2862.35,1,1285.0,1285.0,25688.58,25790.35,277.56
1050,2018-08-26,6730.95,6767.99,6571.0,6706.31,6671216.97,172747.0,2874.69,2862.35,1,1285.0,1285.0,25688.58,25790.35,274.39
1051,2018-08-27,6706.31,6938.83,6653.82,6909.0,24664842.06,223656.0,2896.74,2884.69,1,1288.0,1288.0,25882.71,26049.64,288.02
1052,2018-08-28,6909.0,7125.0,6866.78,7075.1,30915953.49,238039.0,2897.52,2901.45,1,1286.4,1286.4,26092.7,26064.02,295.55
1053,2018-08-29,7075.1,7119.5,6908.92,7033.83,16503702.04,237508.0,2914.04,2900.62,1,1283.3,1283.3,26082.53,26124.57,288.67
1054,2018-08-30,7033.83,7049.99,6795.7,6977.96,24538442.17,231391.0,2901.13,2908.94,1,1276.1,1276.1,26099.01,25986.92,284.15
1055,2018-08-31,6977.96,7088.22,6880.0,7017.1,19008922.93,237076.0,2901.52,2898.37,1,1277.7,1277.7,25964.85,25964.82,281.66
1056,2018-09-01,7017.1,7250.0,7015.67,7196.18,7876737.74,213331.0,2751.29,2751.15,1,1401.3,1398.0,25312.05,25385.8,295.19
1057,2018-09-02,7196.18,7330.99,7129.56,7284.57,8959013.07,187145.0,2619.55,2601.78,1,1410.1,1410.1,23992.67,24190.9,294.24
1058,2018-09-03,7284.57,7325.0,7170.7,7252.41,10628270.59,222897.0,2786.57,2752.91,1,1428.0,1428.0,25004.89,25335.74,288.73
1059,2018-09-04,7252.41,7409.27,7215.02,7354.92,25204320.74,232265.0,2613.16,2617.18,1,1439.6,1439.6,24037.52,23979.1,285.23
1060,2018-09-05,7354.92,7380.53,6666.0,6688.01,30317410.93,246477.0,2697.79,2678.12,1,1413.0,1413.5,24399.18,24542.54,228.27
1061,2018-09-06,6688.01,6702.32,6226.0,6496.37,40196776.04,252261.0,2697.79,2678.12,1,1413.0,1413.5,24399.18,24542.54,229.52
1062,2018-09-07,6496.37,6529.99,6320.71,6395.85,17953667.11,230790.0,2784.17,2768.51,1,1348.8,1348.8,24519.2,24776.59,215.14
1063,2018-09-08,6395.85,6460.68,6120.0,6185.27,12766962.34,204428.0,2853.58,2857.19,1,1295.8,1295.8,25589.79,25509.23,196.77
1064,2018-09-09,6185.27,6463.07,6140.01,6243.21,13045123.78,188912.0,2853.58,2857.19,1,1295.8,1295.8,25589.79,25509.23,195.99
1065,2018-09-10,6243.21,6371.76,6226.31,6300.0,12900274.47,222866.0,2880.34,2882.51,1,1265.8,1265.8,26469.19,26430.57,196.9
1066,2018-09-11,6300.0,6418.71,6165.44,6278.84,15677856.22,237571.0,2781.01,2794.1,1,1282.2,1282.2,26149.11,25989.3,184.9
1067,2018-09-12,6278.84,6347.51,6200.0,6324.13,13747156.98,233275.0,2781.01,2794.1,1,1282.2,1282.2,26149.11,25989.3,182.6
1068,2018-09-13,6324.13,6529.99,6324.13,6485.0,15062740.99,234209.0,2904.18,2896.85,1,1281.0,1281.0,26083.94,26145.99,211.54
1069,2018-09-14,6485.0,6581.04,6389.25,6523.38,18059077.25,223250.0,2904.98,2906.38,1,1273.8,1273.8,26169.56,26154.67,215.41
1070,2018-09-15,6523.38,6566.47,6469.0,6530.08,3863105.58,211071.0,2904.98,2906.38,1,1273.8,1273.8,26169.56,26154.67,222.07
1071,2018-09-16,6530.08,6530.08,6357.9,6498.37,3391634.83,179483.0,2904.98,2906.38,1,1273.8,1273.8,26169.56,26154.67,220.37
1072,2018-09-17,6498.37,6529.99,6209.01,6251.56,17367416.75,240152.0,2888.8,2903.83,1,1278.4,1278.4,26151.66,26062.12,196.5
1073,2018-09-18,6251.56,6384.29,6230.5,6339.92,14136811.69,244259.0,2904.31,2890.74,1,1275.7,1275.7,26076.21,26246.96,208.35
1074,2018-09-19,6339.92,6518.24,6107.74,6383.42,23432546.42,251037.0,2907.95,2906.6,1,1281.5,1281.5,26287.84,26405.76,209.78
1075,2018-09-20,6383.42,6535.89,6338.65,6495.87,14938946.07,253674.0,2930.75,2919.73,1,1284.4,1284.4,26519.39,26656.98,224.8
1076,2018-09-21,6495.87,6778.0,6492.41,6759.51,22646336.0,273051.0,2929.67,2936.76,1,1274.3,1274.3,26726.25,26743.5,248.02
1077,2018-09-22,6759.51,6818.23,6630.0,6710.26,5939670.74,225537.0,2929.67,2936.76,1,1274.3,1274.3,26726.25,26743.5,240.17
1078,2018-09-23,6710.26,6764.72,6666.67,6702.64,2331141.5,200319.0,2929.67,2936.76,1,1274.3,1274.3,26726.25,26743.5,244.15
1079,2018-09-24,6702.64,6717.4,6559.59,6577.78,11458102.51,237670.0,2919.37,2921.83,1,1277.4,1277.4,26705.25,26562.05,228.0
1080,2018-09-25,6577.78,6577.78,6329.17,6433.42,13992766.14,252113.0,2915.56,2921.75,1,1278.2,1278.2,26601.58,26492.21,219.11
1081,2018-09-26,6433.42,6536.33,6381.46,6455.44,14561887.86,243927.0,2905.97,2916.98,1,1271.8,1271.8,26536.86,26385.28,213.96
1082,2018-09-27,6455.44,6732.99,6425.84,6682.87,17583905.36,248686.0,2914.0,2911.65,1,1259.8,1260.0,26418.27,26439.93,229.09
1083,2018-09-28,6682.87,6793.49,6532.29,6621.37,20012691.15,254239.0,2913.98,2910.03,1,1268.7,1270.0,26407.66,26458.31,221.56
1084,2018-09-29,6621.37,6621.37,6457.1,6580.22,3066670.09,218339.0,2913.98,2910.03,1,1268.7,1270.0,26407.66,26458.31,231.32
1085,2018-09-30,6580.22,6644.01,6525.0,6597.94,5805561.01,208210.0,2913.98,2910.03,1,1268.7,1270.0,26407.66,26458.31,232.6
1086,2018-10-01,6597.94,6639.05,6482.05,6573.94,15347203.02,242820.0,2748.23,2745.55,1,1408.3,1408.3,25348.13,25369.13,230.24
1087,2018-10-02,6573.94,6594.98,6450.0,6498.88,9571476.68,244772.0,2748.23,2745.55,1,1408.3,1408.3,25348.13,25369.13,224.81
1088,2018-10-03,6498.88,6509.99,6396.39,6465.97,15039703.99,242303.0,2748.23,2745.55,1,1408.3,1408.3,25348.13,25369.13,219.2
1089,2018-10-04,6465.97,6600.0,6455.91,6549.03,12140773.27,243157.0,2656.87,2638.41,1,1445.5,1445.5,24198.95,24408.0,221.76
1090,2018-10-05,6549.03,6638.0,6515.0,6581.37,9228572.04,244719.0,2723.07,2705.02,1,1422.1,1422.1,24591.66,24739.53,227.9
1091,2018-10-06,6581.37,6585.07,6530.34,6545.49,1996060.68,214843.0,2723.07,2705.02,1,1422.1,1422.1,24591.66,24739.53,224.44
1092,2018-10-07,6545.49,6589.98,6499.01,6573.17,2651882.18,219731.0,2793.84,2788.56,1,1344.9,1344.9,24806.97,24919.66,224.92
1093,2018-10-08,6573.17,6655.0,6538.14,6600.0,15072266.28,248041.0,2833.28,2839.64,1,1294.6,1294.6,25401.19,25313.14,227.75
1094,2018-10-09,6600.0,6616.33,6546.0,6593.48,12384852.28,235862.0,2877.13,2881.39,1,1271.6,1271.6,25991.91,25857.07,226.51
1095,2018-10-10,6593.48,6593.48,6450.0,6529.75,15290847.01,244945.0,2785.68,2873.9,1,1267.7,1267.7,26441.73,25598.74,224.0
1096,2018-10-11,6529.75,6529.75,6026.09,6153.83,32640762.34,262467.0,2785.68,2873.9,1,1267.7,1267.7,26441.73,25598.74,188.39
1097,2018-10-12,6153.83,6250.53,6112.01,6202.22,22317379.45,243174.0,2637.72,2630.86,1,1314.8,1314.8,24360.95,24423.26,194.12
1098,2018-10-13,6202.22,6245.97,6180.27,6195.0,7347064.2,205097.0,2637.72,2630.86,1,1314.8,1314.8,24360.95,24423.26,197.0
1099,2018-10-14,6195.0,6295.08,6149.88,6181.54,9171189.96,191259.0,2637.72,2630.86,1,1314.8,1314.8,24360.95,24423.26,191.55
1100,2018-10-15,6181.54,6769.0,6152.0,6437.66,62768419.83,266945.0,2750.79,2763.83,1,1305.4,1305.4,25332.46,25250.55,204.26
1101,2018-10-16,6437.66,6437.66,6428.43,6428.43,0.0,257967.0,2809.92,2767.05,1,1305.8,1305.8,25351.53,25798.42,203.53
1102,2018-10-17,6456.48,6459.94,6406.98,6439.0,12973503.26,260362.0,2809.21,2811.67,1,1301.9,1301.9,25705.87,25706.68,203.27
1103,2018-10-18,6439.0,6487.77,6350.92,6391.01,29754186.97,253450.0,2768.78,2802.0,1,1305.1,1305.1,25645.56,25379.45,199.15
1104,2018-10-19,6391.01,6410.02,6342.01,6386.29,19844576.63,253826.0,2767.78,2775.66,1,1303.8,1303.8,25421.09,25444.34,200.69
1105,2018-10-20,6386.29,6421.68,6380.5,6413.23,6339399.49,227821.0,2767.78,2775.66,1,1303.8,1303.8,25421.09,25444.34,202.69
1106,2018-10-21,6413.23,6463.98,6404.99,6412.64,2422470.08,211505.0,2767.78,2775.66,1,1303.8,1303.8,25421.09,25444.34,202.05
1107,2018-10-22,6412.64,6426.24,6371.09,6407.43,17445680.98,255324.0,2755.88,2773.94,1,1299.8,1299.8,25492.14,25317.41,201.02
1108,2018-10-23,6407.43,6418.0,6350.1,6395.25,24199297.47,253463.0,2740.69,2721.03,1,1312.0,1312.0,25038.46,25191.43,201.14
1109,2018-10-24,6395.25,6465.68,6390.07,6412.0,22209236.2,254091.0,2656.1,2737.87,1,1305.5,1305.5,25172.88,24583.42,200.71
1110,2018-10-25,6412.0,6423.5,6358.82,6389.7,17653569.56,254599.0,2705.57,2674.88,1,1306.7,1306.7,24736.54,24984.55,199.64
1111,2018-10-26,6389.7,6450.0,6375.0,6401.09,19516832.01,253002.0,2658.69,2667.86,1,1309.7,1309.7,24770.25,24688.31,200.66
1112,2018-10-27,6401.09,6425.0,6388.06,6410.01,2585971.38,233749.0,2658.69,2667.86,1,1309.7,1309.7,24770.25,24688.31,201.44
1113,2018-10-28,6410.01,6418.97,6387.64,6404.8,3358643.38,219860.0,2658.69,2667.86,1,1309.7,1309.7,24770.25,24688.31,202.46
1114,2018-10-29,6404.8,6414.12,6200.0,6263.67,22638531.78,269754.0,2641.25,2682.65,1,1301.1,1301.1,24818.98,24442.92,194.25
1115,2018-10-30,6263.67,6287.56,6238.94,6270.43,19863024.66,283327.0,2682.63,2640.68,1,1298.9,1296.7,24482.04,24874.64,195.36
1116,2018-10-31,6270.43,6346.94,6200.0,6305.58,19664002.57,288283.0,2711.74,2705.6,1,1288.2,1291.1,25008.82,25115.76,196.95
1117,2018-11-01,6305.58,6359.29,6281.91,6344.3,17624049.3,281941.0,2767.56,2752.97,1,1411.4,1411.4,25398.6,25574.73,197.75
1118,2018-11-02,6344.3,6380.0,6330.0,6350.98,11173910.23,292704.0,2767.56,2752.97,1,1411.4,1411.4,25398.6,25574.73,199.65
1119,2018-11-03,6350.98,6350.98,6318.11,6332.46,2210908.61,249564.0,2767.56,2752.97,1,1411.4,1411.4,25398.6,25574.73,198.39
1120,2018-11-04,6332.46,6453.22,6320.01,6425.09,5612493.02,229291.0,2642.19,2643.89,1,1460.0,1460.0,24274.19,24189.45,210.1
1121,2018-11-05,6425.09,6440.41,6368.49,6403.38,24138899.68,293239.0,2727.72,2722.7,1,1420.4,1420.4,24758.64,24831.17,208.55
1122,2018-11-06,6403.38,6449.0,6384.75,6448.41,24360874.97,285451.0,2782.0,2780.18,1,1395.9,1395.9,25336.67,25322.31,218.54
1123,2018-11-07,6448.41,6540.0,6445.5,6501.5,24275948.68,293734.0,2774.02,2779.82,1,1333.1,1333.1,24789.48,24700.45,216.51
1124,2018-11-08,6501.5,6512.0,6393.84,6405.88,20332988.05,277597.0,2774.02,2779.82,1,1333.1,1333.1,24789.48,24700.45,209.99
1125,2018-11-09,6405.88,6429.68,6312.0,6335.0,9225871.44,283896.0,2887.89,2871.57,1,1274.4,1274.4,25841.14,25971.06,208.2
1126,2018-11-10,6335.0,6369.99,6332.6,6350.23,2053866.07,252499.0,2728.37,2776.87,1,1302.3,1271.2,25518.39,25052.83,210.47
1127,2018-11-11,6350.23,6364.97,6275.0,6360.98,3444779.02,246991.0,2728.37,2776.87,1,1302.3,1271.2,25518.39,25052.83,209.88
1128,2018-11-12,6360.98,6382.25,6300.0,6326.27,6210313.26,300006.0,2636.78,2664.44,1,1312.9,1312.9,24719.91,24370.24,208.74
1129,2018-11-13,6326.27,6326.4,6250.0,6258.26,11111823.05,279160.0,2722.18,2730.05,1,1274.7,1274.7,25321.21,25286.49,203.31
1130,2018-11-14,6258.26,6297.66,5290.0,5606.38,76375574.91,292755.0,2701.58,2737.9,1,1283.2,1283.2,25388.08,25080.5,178.26
1131,2018-11-15,5606.38,5648.04,5200.0,5572.71,39157716.06,291525.0,2730.2,2693.52,1,1287.6,1287.6,25061.48,25289.27,178.64
1132,2018-11-16,5572.71,5608.35,5412.48,5515.77,25905830.17,283124.0,2736.27,2718.54,1,1294.9,1294.9,25242.35,25413.22,172.74
1133,2018-11-17,5515.77,5544.33,5455.09,5503.64,8267008.21,262649.0,2736.27,2718.54,1,1294.9,1294.9,25242.35,25413.22,172.49
1134,2018-11-18,5503.64,5658.15,5503.64,5560.42,6306200.43,239803.0,2736.27,2718.54,1,1294.9,1294.9,25242.35,25413.22,175.62
1135,2018-11-19,5560.42,5560.42,4673.86,4733.82,56455361.6,267971.0,2690.73,2730.74,1,1297.5,1297.5,25392.61,25017.44,145.42
1136,2018-11-20,4733.82,4896.54,4044.71,4355.22,84500490.08,288450.0,2641.89,2654.6,1,1293.4,1293.4,24618.68,24465.64,127.49
1137,2018-11-21,4355.22,4643.54,4242.49,4546.67,40286168.95,254942.0,2649.93,2657.74,1,1300.8,1300.8,24541.65,24464.69,134.61
1138,2018-11-22,4546.67,4596.33,4237.01,4263.29,18785589.94,266116.0,2649.93,2657.74,1,1228.0,1226.4,24541.65,24464.69,123.17
1139,2018-11-23,4263.29,4371.16,4086.83,4288.25,30015145.2,275261.0,2632.56,2633.36,1,1296.1,1296.1,24336.4,24285.95,121.32
1140,2018-11-24,4288.25,4371.46,3650.0,3789.99,22547503.47,250017.0,2632.56,2633.36,1,1296.1,1296.1,24336.4,24285.95,110.66
1141,2018-11-25,3789.99,4116.92,3473.0,3933.57,40871050.96,239256.0,2632.56,2633.36,1,1296.1,1296.1,24336.4,24285.95,114.5
1142,2018-11-26,3933.57,4075.96,3518.6,3730.44,42165703.44,257062.0,2673.45,2649.97,1,1295.8,1295.8,24364.13,24640.24,106.82
1143,2018-11-27,3730.44,3829.26,3565.0,3771.43,30864417.41,268533.0,2682.17,2663.75,1,1286.5,1286.5,24557.02,24748.73,108.71
1144,2018-11-28,3771.43,4350.0,3771.43,4223.69,38997822.81,254456.0,2743.79,2691.45,1,1296.4,1296.4,24832.84,25366.43,121.77
1145,2018-11-29,4223.69,4407.45,4085.49,4240.53,35371243.85,246226.0,2737.76,2736.97,1,1297.0,1297.0,25343.65,25338.84,116.41
1146,2018-11-30,4240.53,4295.09,3851.0,3984.01,23881979.38,250157.0,2760.17,2737.76,1,1292.7,1289.7,25307.14,25538.46,112.05
1147,2018-12-01,3970.0,4250.0,3911.47,4141.59,8987670.14,241847.0,2786.24,2770.18,1,1425.7,1425.7,25638.39,25803.19,116.75
1148,2018-12-02,4141.59,4261.6,4037.62,4101.25,11776105.77,222673.0,2656.0,2636.75,1,1420.9,1420.9,24337.76,24601.27,114.79
1149,2018-12-03,4101.25,4119.39,3750.0,3835.01,20247858.81,240652.0,2783.02,2790.54,1,1424.8,1424.8,25372.44,25178.61,107.13
1150,2018-12-04,3835.01,4034.99,3730.52,3903.94,18173530.7,270189.0,2663.99,2653.83,1,1441.4,1441.4,24302.82,24483.05,108.62
1151,2018-12-05,3903.94,3916.74,3667.19,3691.92,15906060.83,256501.0,2663.99,2653.83,1,1441.4,1441.4,24302.82,24483.05,100.59
1152,2018-12-06,3691.92,3846.62,3420.65,3436.54,32235916.36,279654.0,2786.85,2785.6,1,1392.2,1392.2,25346.82,25320.73,89.05
1153,2018-12-07,3436.54,3536.36,3209.71,3377.83,36284413.01,253890.0,2798.29,2783.14,1,1335.2,1335.2,24802.9,24924.89,92.57
1154,2018-12-08,3377.83,3459.0,3254.62,3394.5,9395393.95,231104.0,2798.29,2783.14,1,1335.2,1335.2,24802.9,24924.89,90.08
1155,2018-12-09,3394.5,3641.28,3373.71,3529.66,13431518.82,238569.0,2888.92,2888.29,1,1283.9,1269.6,25989.07,25998.92,92.47
1156,2018-12-10,3529.66,3591.53,3357.56,3411.6,17059119.16,258353.0,2767.13,2770.54,1,1296.3,1296.3,25407.63,25339.99,89.36
1157,2018-12-11,3411.6,3426.68,3295.01,3356.01,12516693.03,251487.0,2726.22,2773.93,1,1276.8,1276.8,25959.33,25387.18,87.26
1158,2018-12-12,3347.11,3486.0,3325.11,3431.89,17088299.34,261423.0,2651.07,2658.23,1,1315.8,1315.8,24509.09,24527.27,89.07
1159,2018-12-13,3431.89,3439.52,3225.39,3265.44,18959465.39,268422.0,2650.54,2658.7,1,1313.2,1313.2,24575.86,24597.38,84.98
1160,2018-12-14,3265.44,3295.5,3136.46,3195.43,18625777.39,275801.0,2599.95,2629.68,1,1307.0,1307.0,24408.04,24100.51,83.0
1161,2018-12-15,3195.43,3241.0,3126.88,3184.06,10250540.92,262879.0,2599.95,2629.68,1,1307.0,1307.0,24408.04,24100.51,82.93
1162,2018-12-16,3184.06,3263.05,3175.0,3193.0,4802409.1,226453.0,2599.95,2629.68,1,1307.0,1307.0,24408.04,24100.51,83.72
1163,2018-12-17,3193.0,3584.99,3183.07,3502.84,26979715.65,298823.0,2545.94,2590.75,1,1317.4,1317.4,23986.83,23592.98,93.88
1164,2018-12-18,3502.84,3681.1,3432.38,3667.82,23159640.05,266245.0,2546.16,2559.9,1,1318.5,1318.5,23769.13,23675.64,100.91
1165,2018-12-19,3667.82,3922.6,3644.26,3683.97,42682441.11,302392.0,2506.96,2547.05,1,1321.3,1321.3,23693.33,23323.66,99.38
1166,2018-12-20,3683.97,4200.0,3663.29,4077.29,45775523.25,287273.0,2467.42,2496.77,1,1333.1,1333.1,23224.12,22859.6,114.8
1167,2018-12-21,4077.29,4163.66,3773.13,3839.06,37997707.72,280588.0,2416.62,2465.38,1,1323.1,1323.1,22871.74,22445.37,107.7
1168,2018-12-22,3839.06,4005.0,3790.27,3979.35,11322281.55,251216.0,2416.62,2465.38,1,1323.1,1323.1,22871.74,22445.37,115.89
1169,2018-12-23,3979.35,4053.04,3910.0,3948.58,8481846.46,250739.0,2416.62,2465.38,1,1323.1,1323.1,22871.74,22445.37,129.54
1170,2018-12-24,3948.58,4238.33,3945.32,4036.0,28360522.43,272297.0,2351.1,2400.56,1,1337.0,1337.0,22317.28,21792.2,139.02
1171,2018-12-25,4036.0,4046.24,3680.0,3777.97,18935262.68,265052.0,2351.1,2400.56,1,1270.75,1272.5,22317.28,21792.2,129.0
1172,2018-12-26,3777.97,3863.82,3688.04,3808.85,13314035.13,281305.0,2467.7,2363.12,1,1338.3,1343.0,21857.73,22878.45,130.31
1173,2018-12-27,3808.85,3842.27,3567.86,3588.67,23410323.09,300020.0,2488.83,2442.5,1,1346.5,1346.5,22629.06,23138.82,114.37
1174,2018-12-28,3588.67,3965.23,3576.04,3889.2,18630733.0,308267.0,2485.74,2498.77,1,1348.3,1348.3,23213.61,23062.4,137.26
1175,2018-12-29,3889.2,3937.21,3700.0,3729.57,12638069.83,264980.0,2485.74,2498.77,1,1348.3,1348.3,23213.61,23062.4,134.19
1176,2018-12-30,3729.57,3864.93,3691.01,3826.96,8371696.84,267639.0,2485.74,2498.77,1,1348.3,1348.3,23213.61,23062.4,138.87
1177,2018-12-31,3826.96,3837.91,3621.93,3692.35,15282703.12,259684.0,2506.85,2498.94,1,1347.1,1347.1,23153.94,23327.46,130.8
1178,2019-01-01,3692.35,3840.85,3577.18,3823.63,11667756.02,234725.0,2506.85,2498.94,1,1283.35,1284.7,23153.94,23327.46,139.48
1179,2019-01-02,3823.63,3911.99,3763.85,3890.45,14998960.25,271696.0,2706.53,2702.32,1,1381.1,1382.6,25025.31,25063.89,153.57
1180,2019-01-03,3890.45,3894.17,3760.1,3786.91,15562412.03,291016.0,2803.69,2798.22,1,1358.3,1358.3,26019.67,26026.32,147.07
1181,2019-01-04,3786.91,3850.3,3732.15,3821.47,8642529.67,281772.0,2867.19,2848.63,1,1342.7,1342.7,26075.1,26258.42,153.56
1182,2019-01-05,3821.47,3859.5,3780.0,3797.41,6408581.55,265192.0,2923.73,2952.33,1,1334.2,1334.2,26639.06,26430.14,153.93
1183,2019-01-06,3797.41,4079.04,3756.79,4041.01,9969787.14,258522.0,2923.73,2952.33,1,1334.2,1334.2,26639.06,26430.14,155.83
1184,2019-01-07,4041.01,4069.96,3968.45,4007.47,15810876.36,284782.0,2964.33,2971.41,1,1423.6,1444.0,26805.86,26717.43,150.27
1185,2019-01-08,4007.47,4112.12,3950.0,3992.24,19684370.31,318524.0,2953.56,2980.32,1,1461.5,1450.8,26879.86,26583.42,148.83
1186,2019-01-09,3992.24,4044.82,3964.92,4000.67,12062995.27,319056.0,2953.56,2980.32,1,1538.05,1535.25,26879.86,26583.42,149.42
1187,2019-01-10,4000.67,4034.61,3566.0,3626.76,25909780.72,327338.0,2940.25,2983.69,1,1518.0,1502.6,26962.54,26573.04,126.43
1188,2019-01-11,3626.76,3695.0,3577.01,3637.28,12260715.27,308372.0,3066.91,3050.72,1,1541.3,1542.1,27142.95,27347.36,125.77
1189,2019-01-12,3637.28,3650.0,3561.5,3618.82,4580598.24,281502.0,3066.91,3050.72,1,1541.3,1542.1,27142.95,27347.36,124.46
1190,2019-01-13,3618.82,3644.54,3484.33,3514.08,8111864.88,276997.0,3066.91,3050.72,1,1541.3,1542.1,27142.95,27347.36,115.35
1191,2019-01-14,3514.08,3713.16,3506.84,3662.89,10353404.07,326685.0,2582.61,2580.31,1,1357.2,1357.2,23880.53,23909.84,128.39
1192,2019-01-15,3662.89,3682.59,3541.0,3583.47,14425790.25,302279.0,2610.3,2585.1,1,1353.7,1353.7,23914.11,24065.59,120.0
1193,2019-01-16,3583.47,3663.58,3571.47,3604.57,17998353.02,305702.0,2616.1,2614.75,1,1359.3,1359.3,24139.91,24207.16,122.01
1194,2019-01-17,3604.57,3657.79,3545.43,3641.4,8325788.11,296695.0,2635.96,2609.28,1,1357.9,1357.9,24147.09,24370.1,122.43
1195,2019-01-18,3641.4,3643.69,3577.28,3608.0,5884005.16,305965.0,2670.71,2651.27,1,1348.1,1348.1,24534.19,24706.35,119.51
1196,2019-01-19,3608.0,3760.0,3608.0,3687.0,8268829.89,282188.0,2670.71,2651.27,1,1348.1,1348.1,24534.19,24706.35,123.6
1197,2019-01-20,3687.0,3702.09,3474.0,3533.49,7639957.2,294118.0,2670.71,2651.27,1,1282.05,1281.3,24534.19,24706.35,117.4
1198,2019-01-21,3533.49,3568.78,3487.29,3532.25,5070847.23,315202.0,2670.71,2651.27,1,1279.05,1281.95,24534.19,24706.35,116.01
1199,2019-01-22,3532.25,3611.63,3423.74,3577.24,8284757.87,296040.0,2632.9,2657.88,1,1348.4,1348.4,24607.76,24404.48,118.03
1200,2019-01-23,3577.24,3611.57,3523.34,3553.02,7268650.49,293494.0,2638.7,2643.48,1,1349.3,1349.3,24577.25,24575.62,116.45
1201,2019-01-24,3553.02,3596.65,3528.54,3570.25,4234595.46,308146.0,2642.33,2638.84,1,1344.9,1344.9,24579.96,24553.24,116.3
1202,2019-01-25,3570.25,3578.0,3510.0,3561.0,8878335.74,301085.0,2664.76,2657.44,1,1364.0,1360.0,24687.21,24737.2,114.98
1203,2019-01-26,3561.0,3659.38,3540.12,3558.19,4211645.01,288285.0,2664.76,2657.44,1,1364.0,1360.0,24687.21,24737.2,115.01
1204,2019-01-27,3558.19,3563.54,3472.94,3529.63,2489699.92,276651.0,2664.76,2657.44,1,1364.0,1360.0,24687.21,24737.2,111.0
1205,2019-01-28,3529.63,3535.18,3369.99,3429.7,14214006.37,308062.0,2643.85,2644.97,1,1369.8,1369.8,24596.98,24528.22,105.35
