18/3/2013, 18.021
19/3/2013, 15.248
20/3/2013, 11.64
21/3/2013, 12.201
22/3/2013, 11.926
23/3/2013, 13.864
24/3/2013, 13.03
25/3/2013, 11.372
26/3/2013, 11.092
27/3/2013, 9.702
28/3/2013, 9.982
29/3/2013, 9.708
30/3/2013, 9.148
1/4/2013, 11.205
2/4/2013, 11.765
3/4/2013, 12.325
4/4/2013, 10.084
5/4/2013, 9.524
6/4/2013, 9.524
7/4/2013, 8.403
8/4/2013, 7.843
9/4/2013, 8.403
10/4/2013, 7.843
11/4/2013, 7.283
12/4/2013, 7.283
13/4/2013, 8.403
14/4/2013, 8.403
15/4/2013, 9.524
16/4/2013, 8.403
17/4/2013, 7.843
18/4/2013, 7.843
19/4/2013, 9.524
20/4/2013, 8.403
21/4/2013, 7.283
22/4/2013, 6.723
23/4/2013, 6.163
24/4/2013, 6.163
25/4/2013, 6.163
26/4/2013, 5.602
27/4/2013, 5.602
28/4/2013, 7.283
29/4/2013, 8.403
30/4/2013, 7.283
31/4/2013, 6.723
1/5/2013, 6.163
2/5/2013, 6.723
3/5/2013, 5.602
4/5/2013, 6.163
5/5/2013, 5.602
6/5/2013, 5.042
7/5/2013, 5.602
8/5/2013, 5.602
9/5/2013, 7.283
10/5/2013, 6.163
11/5/2013, 6.163
12/5/2013, 6.163
13/5/2013, 5.042
14/5/2013, 5.042
15/5/2013, 5.042
16/5/2013, 5.042
17/5/2013, 5.042
18/5/2013, 6.163
19/5/2013, 4.482
20/5/2013, 4.482
21/5/2013, 5.042
22/5/2013, 4.482
23/5/2013, 5.602
24/5/2013, 5.602
25/5/2013, 6.163
26/5/2013, 5.042
27/5/2013, 5.602
28/5/2013, 5.042
29/5/2013, 4.482
30/5/2013, 6.163
1/6/2013, 6.772
2/6/2013, 10.468
3/6/2013, 7.362
4/6/2013, 6.027
5/6/2013, 6.772
6/6/2013, 6.182
7/6/2013, 5.467
8/6/2013, 5.157
9/6/2013, 5.592
10/6/2013, 5.592
11/6/2013, 5.312
12/6/2013, 5.437
13/6/2013, 4.691
14/6/2013, 4.131
15/6/2013, 5.002
16/6/2013, 4.721
17/6/2013, 4.411
18/6/2013, 4.411
19/6/2013, 4.411
20/6/2013, 3.821
21/6/2013, 4.256
22/6/2013, 5.157
23/6/2013, 5.157
24/6/2013, 5.002
25/6/2013, 5.157
26/6/2013, 4.566
27/6/2013, 3.821
28/6/2013, 4.566
29/6/2013, 4.411
30/6/2013, 5.437
31/6/2013, 4.846
1/7/2013, 4.961
2/7/2013, 4.341
3/7/2013, 4.651
4/7/2013, 5.271
5/7/2013, 5.581
6/7/2013, 4.651
7/7/2013, 4.341
8/7/2013, 5.891
9/7/2013, 4.961
10/7/2013, 4.031
11/7/2013, 4.961
12/7/2013, 5.891
13/7/2013, 5.891
14/7/2013, 7.752
15/7/2013, 6.201
16/7/2013, 6.201
17/7/2013, 4.961
18/7/2013, 5.271
19/7/2013, 6.511
20/7/2013, 6.511
21/7/2013, 6.201
22/7/2013, 6.201
23/7/2013, 5.581
24/7/2013, 5.271
25/7/2013, 4.961
26/7/2013, 5.271
27/7/2013, 6.511
28/7/2013, 5.581
29/7/2013, 4.961
30/7/2013, 5.271
31/7/2013, 4.961
1/8/2013, 4.341
2/8/2013, 4.341
3/8/2013, 4.031
4/8/2013, 4.651
5/8/2013, 5.271
6/8/2013, 4.651
7/8/2013, 4.031
8/8/2013, 4.651
9/8/2013, 5.271
10/8/2013, 4.031
11/8/2013, 4.341
12/8/2013, 4.651
13/8/2013, 4.031
14/8/2013, 4.031
15/8/2013, 4.031
16/8/2013, 4.341
17/8/2013, 4.651
18/8/2013, 4.341
19/8/2013, 4.341
20/8/2013, 4.961
21/8/2013, 4.031
22/8/2013, 4.341
23/8/2013, 4.961
24/8/2013, 4.961
25/8/2013, 4.651
26/8/2013, 4.651
27/8/2013, 4.961
28/8/2013, 4.031
29/8/2013, 4.031
30/8/2013, 4.651
1/9/2013, 4.174
2/9/2013, 9.828
3/9/2013, 16.042
4/9/2013, 10.508
5/9/2013, 7.634
6/9/2013, 6.799
7/9/2013, 6.894
8/9/2013, 6.429
9/9/2013, 6.059
10/9/2013, 5.224
11/9/2013, 4.914
12/9/2013, 4.544
13/9/2013, 4.544
14/9/2013, 5.379
15/9/2013, 5.904
16/9/2013, 5.904
17/9/2013, 5.594
18/9/2013, 5.749
19/9/2013, 6.059
20/9/2013, 5.534
21/9/2013, 6.214
22/9/2013, 7.049
23/9/2013, 7.944
24/9/2013, 7.049
25/9/2013, 7.109
26/9/2013, 8.623
27/9/2013, 8.099
28/9/2013, 9.148
29/9/2013, 18.917
30/9/2013, 30.665
31/9/2013, 20.682
1/10/2013, 15.532
2/10/2013, 13.313
3/10/2013, 11.094
4/10/2013, 14.052
5/10/2013, 14.052
6/10/2013, 15.532
7/10/2013, 19.969
8/10/2013, 19.23
9/10/2013, 19.969
10/10/2013, 17.75
11/10/2013, 15.532
12/10/2013, 15.532
13/10/2013, 19.969
14/10/2013, 19.23
15/10/2013, 20.709
16/10/2013, 17.75
17/10/2013, 19.969
18/10/2013, 45.855
19/10/2013, 64.346
20/10/2013, 45.855
21/10/2013, 34.761
22/10/2013, 36.241
23/10/2013, 32.543
24/10/2013, 29.584
25/10/2013, 29.584
26/10/2013, 31.063
27/10/2013, 51.772
28/10/2013, 73.96
29/10/2013, 66.564
30/10/2013, 53.251
1/11/2013, 45.855
2/11/2013, 48.074
3/11/2013, 44.376
4/11/2013, 38.459
5/11/2013, 53.251
6/11/2013, 49.553
7/11/2013, 53.251
8/11/2013, 39.939
9/11/2013, 38.459
10/11/2013, 35.501
11/11/2013, 33.282
12/11/2013, 32.543
13/11/2013, 31.803
14/11/2013, 26.626
15/11/2013, 28.845
16/11/2013, 31.803
17/11/2013, 32.543
18/11/2013, 58.429
19/11/2013, 39.939
20/11/2013, 31.063
21/11/2013, 28.845
22/11/2013, 25.886
23/11/2013, 25.886
24/11/2013, 24.407
25/11/2013, 22.188
26/11/2013, 21.449
27/11/2013, 23.667
28/11/2013, 19.969
29/11/2013, 19.969
30/11/2013, 20.709
31/11/2013, 19.969
1/0/2014, 17.183
2/0/2014, 19.49
3/0/2014, 21.497
4/0/2014, 17.923
5/0/2014, 21.127
6/0/2014, 25.968
7/0/2014, 23.803
8/0/2014, 24.472
9/0/2014, 23.504
10/0/2014, 24.243
11/0/2014, 20.458
12/0/2014, 19.56
13/0/2014, 19.93
14/0/2014, 20.828
15/0/2014, 21.197
16/0/2014, 24.842
17/0/2014, 24.173
18/0/2014, 19.19
19/0/2014, 18.451
20/0/2014, 22.764
21/0/2014, 23.205
22/0/2014, 24.771
23/0/2014, 23.433
24/0/2014, 22.536
25/0/2014, 18.821
26/0/2014, 18.592
27/0/2014, 26.778
28/0/2014, 29.455
29/0/2014, 21.867
30/0/2014, 20.159
31/0/2014, 18.521
1/1/2014, 17.356
2/1/2014, 16.757
3/1/2014, 15.56
4/1/2014, 17.356
5/1/2014, 17.356
6/1/2014, 17.954
7/1/2014, 25.136
8/1/2014, 18.553
9/1/2014, 19.75
10/1/2014, 29.325
11/1/2014, 26.931
12/1/2014, 23.34
13/1/2014, 20.946
14/1/2014, 26.931
15/1/2014, 19.151
16/1/2014, 19.75
17/1/2014, 18.553
18/1/2014, 20.348
19/1/2014, 19.75
20/1/2014, 23.939
21/1/2014, 20.348
22/1/2014, 17.954
23/1/2014, 16.159
24/1/2014, 25.734
25/1/2014, 59.847
26/1/2014, 44.885
27/1/2014, 28.128
28/1/2014, 39.499
1/2/2014, 30.522
2/2/2014, 21.545
3/2/2014, 23.34
4/2/2014, 22.742
5/2/2014, 25.136
6/2/2014, 38.901
7/2/2014, 48.476
8/2/2014, 23.34
9/2/2014, 18.553
10/2/2014, 19.151
11/2/2014, 17.356
12/2/2014, 15.56
13/2/2014, 14.962
14/2/2014, 14.363
15/2/2014, 13.166
16/2/2014, 10.772
17/2/2014, 12.568
18/2/2014, 13.166
19/2/2014, 12.568
20/2/2014, 14.962
21/2/2014, 17.356
22/2/2014, 13.166
23/2/2014, 11.371
24/2/2014, 13.166
25/2/2014, 16.159
26/2/2014, 16.159
27/2/2014, 16.159
28/2/2014, 14.363
29/2/2014, 11.371
30/2/2014, 12.568
31/2/2014, 13.166
1/3/2014, 12.259
2/3/2014, 12.628
3/3/2014, 12.927
4/3/2014, 11.103
5/3/2014, 9.089
6/3/2014, 8.95
7/3/2014, 10.246
8/3/2014, 10.176
9/3/2014, 11.193
10/3/2014, 13.854
11/3/2014, 12.997
12/3/2014, 9.229
13/3/2014, 10.385
14/3/2014, 10.754
15/3/2014, 11.053
16/3/2014, 12.189
17/3/2014, 11.471
18/3/2014, 9.946
19/3/2014, 9.389
20/3/2014, 8.511
21/3/2014, 9.159
22/3/2014, 9.319
23/3/2014, 10.176
24/3/2014, 9.967
25/3/2014, 9.458
26/3/2014, 8.142
27/3/2014, 8.601
28/3/2014, 9.319
29/3/2014, 8.581
30/3/2014, 9.688
1/4/2014, 9.341
2/4/2014, 7.947
3/4/2014, 7.389
4/4/2014, 7.25
5/4/2014, 9.202
6/4/2014, 8.644
7/4/2014, 8.226
8/4/2014, 8.086
9/4/2014, 9.202
10/4/2014, 6.971
11/4/2014, 7.111
12/4/2014, 7.25
13/4/2014, 8.365
14/4/2014, 8.086
15/4/2014, 7.668
16/4/2014, 8.784
17/4/2014, 7.529
18/4/2014, 7.25
19/4/2014, 7.529
20/4/2014, 8.784
21/4/2014, 9.202
22/4/2014, 9.76
23/4/2014, 9.062
24/4/2014, 7.947
25/4/2014, 8.784
26/4/2014, 10.457
27/4/2014, 9.202
28/4/2014, 10.038
29/4/2014, 10.038
30/4/2014, 10.038
31/4/2014, 9.062
1/5/2014, 9.899
2/5/2014, 8.923
3/5/2014, 10.875
4/5/2014, 9.202
5/5/2014, 9.202
6/5/2014, 8.365
7/5/2014, 7.668
8/5/2014, 7.529
9/5/2014, 6.553
10/5/2014, 8.923
11/5/2014, 9.202
12/5/2014, 10.038
13/5/2014, 10.875
14/5/2014, 9.062
15/5/2014, 8.923
16/5/2014, 9.341
17/5/2014, 9.76
18/5/2014, 9.202
19/5/2014, 8.784
20/5/2014, 7.808
21/5/2014, 6.971
22/5/2014, 7.668
23/5/2014, 6.832
24/5/2014, 7.111
25/5/2014, 6.692
26/5/2014, 6.832
27/5/2014, 8.505
28/5/2014, 6.971
29/5/2014, 7.389
30/5/2014, 8.784
1/6/2014, 8.806
2/6/2014, 9.429
3/6/2014, 8.425
4/6/2014, 7.513
5/6/2014, 6.56
6/6/2014, 7.532
7/6/2014, 8.615
8/6/2014, 8.016
9/6/2014, 7.314
10/6/2014, 8.067
11/6/2014, 7.746
12/6/2014, 6.993
13/6/2014, 6.672
14/6/2014, 7.211
15/6/2014, 7.802
16/6/2014, 8.657
17/6/2014, 8.815
18/6/2014, 8.206
19/6/2014, 8.513
20/6/2014, 8.174
21/6/2014, 8.095
22/6/2014, 8.337
23/6/2014, 7.351
24/6/2014, 8.164
25/6/2014, 7.383
26/6/2014, 6.914
27/6/2014, 7.374
28/6/2014, 7.644
29/6/2014, 7.374
30/6/2014, 7.946
31/6/2014, 8.155
1/7/2014, 7.377
2/7/2014, 6.531
3/7/2014, 6.893
4/7/2014, 7.014
5/7/2014, 7.982
6/7/2014, 8.345
7/7/2014, 8.707
8/7/2014, 7.74
9/7/2014, 6.772
10/7/2014, 7.498
11/7/2014, 7.74
12/7/2014, 8.103
13/7/2014, 11.852
14/7/2014, 9.796
15/7/2014, 9.554
16/7/2014, 9.554
17/7/2014, 8.224
18/7/2014, 10.159
19/7/2014, 8.587
20/7/2014, 8.587
21/7/2014, 7.861
22/7/2014, 7.982
23/7/2014, 7.982
24/7/2014, 7.982
25/7/2014, 7.377
26/7/2014, 7.498
27/7/2014, 7.498
28/7/2014, 7.377
29/7/2014, 7.135
30/7/2014, 7.377
31/7/2014, 7.74
1/8/2014, 9.07
2/8/2014, 7.982
3/8/2014, 8.103
4/8/2014, 8.345
5/8/2014, 8.345
6/8/2014, 7.377
7/8/2014, 7.498
8/8/2014, 8.103
9/8/2014, 9.07
10/8/2014, 10.763
11/8/2014, 12.094
12/8/2014, 9.07
13/8/2014, 6.893
14/8/2014, 8.103
15/8/2014, 8.224
16/8/2014, 7.498
17/8/2014, 7.619
18/8/2014, 7.619
19/8/2014, 9.675
20/8/2014, 7.377
21/8/2014, 7.498
22/8/2014, 7.982
23/8/2014, 8.707
24/8/2014, 10.159
25/8/2014, 8.466
26/8/2014, 7.982
27/8/2014, 7.014
28/8/2014, 7.619
29/8/2014, 8.828
30/8/2014, 8.345
1/9/2014, 7.415
2/9/2014, 7.943
3/9/2014, 8.366
4/9/2014, 8.332
5/9/2014, 10.132
6/9/2014, 11.256
7/9/2014, 9.785
8/9/2014, 8.592
9/9/2014, 8.86
10/9/2014, 8.064
11/9/2014, 7.717
12/9/2014, 7.268
13/9/2014, 8.03
14/9/2014, 8.929
15/9/2014, 9.076
16/9/2014, 8.064
17/9/2014, 7.623
18/9/2014, 7.502
19/9/2014, 7
20/9/2014, 6.853
21/9/2014, 6.974
22/9/2014, 7.328
23/9/2014, 7.709
24/9/2014, 6.558
25/9/2014, 6.316
26/9/2014, 7.094
27/9/2014, 6.619
28/9/2014, 7.234
29/9/2014, 7.181
30/9/2014, 6.8
31/9/2014, 5.944
1/10/2014, 6.759
2/10/2014, 7.106
3/10/2014, 7.279
4/10/2014, 7.106
5/10/2014, 6.933
6/10/2014, 7.973
7/10/2014, 7.453
8/10/2014, 7.106
9/10/2014, 7.626
10/10/2014, 8.319
11/10/2014, 7.799
12/10/2014, 9.532
13/10/2014, 9.879
14/10/2014, 7.973
15/10/2014, 8.319
16/10/2014, 8.146
17/10/2014, 7.973
18/10/2014, 8.666
19/10/2014, 8.146
20/10/2014, 7.106
21/10/2014, 7.106
22/10/2014, 7.279
23/10/2014, 6.066
24/10/2014, 7.106
25/10/2014, 7.106
26/10/2014, 6.759
27/10/2014, 6.586
28/10/2014, 6.933
29/10/2014, 6.239
30/10/2014, 6.759
1/11/2014, 7.799
2/11/2014, 7.626
3/11/2014, 7.626
4/11/2014, 6.759
5/11/2014, 6.586
6/11/2014, 5.893
7/11/2014, 7.453
8/11/2014, 7.279
9/11/2014, 7.453
10/11/2014, 7.626
11/11/2014, 10.399
12/11/2014, 9.359
13/11/2014, 7.453
14/11/2014, 7.799
15/11/2014, 7.626
16/11/2014, 8.666
17/11/2014, 8.319
18/11/2014, 8.146
19/11/2014, 7.626
20/11/2014, 7.626
21/11/2014, 8.146
22/11/2014, 7.626
23/11/2014, 7.626
24/11/2014, 6.586
25/11/2014, 6.933
26/11/2014, 8.493
27/11/2014, 17.332
28/11/2014, 7.279
29/11/2014, 6.933
30/11/2014, 6.759
31/11/2014, 6.933
1/0/2015, 6.703
2/0/2015, 7.625
3/0/2015, 7.736
4/0/2015, 9.266
5/0/2015, 9.439
6/0/2015, 10.401
7/0/2015, 8.122
8/0/2015, 7.562
9/0/2015, 8.595
10/0/2015, 7.949
11/0/2015, 6.876
12/0/2015, 7.16
13/0/2015, 9.383
14/0/2015, 13.69
15/0/2015, 12.017
16/0/2015, 9.983
17/0/2015, 8.437
18/0/2015, 7.633
19/0/2015, 7.191
20/0/2015, 7.42
21/0/2015, 8.122
22/0/2015, 8.193
23/0/2015, 7.365
24/0/2015, 7.42
25/0/2015, 7.12
26/0/2015, 10.629
27/0/2015, 9.139
28/0/2015, 8.351
29/0/2015, 8.564
30/0/2015, 7.578
31/0/2015, 6.545
1/1/2015, 7.53
2/1/2015, 6.677
3/1/2015, 7.103
4/1/2015, 6.961
5/1/2015, 7.814
6/1/2015, 7.53
7/1/2015, 8.524
8/1/2015, 8.382
9/1/2015, 8.382
10/1/2015, 8.098
11/1/2015, 7.53
12/1/2015, 7.388
13/1/2015, 7.103
14/1/2015, 6.819
15/1/2015, 7.103
16/1/2015, 7.245
17/1/2015, 7.245
18/1/2015, 7.814
19/1/2015, 7.814
20/1/2015, 11.508
21/1/2015, 6.961
22/1/2015, 7.672
23/1/2015, 6.961
24/1/2015, 6.677
25/1/2015, 6.677
26/1/2015, 6.535
27/1/2015, 6.961
28/1/2015, 6.535
1/2/2015, 6.961
2/2/2015, 7.672
3/2/2015, 8.098
4/2/2015, 8.24
5/2/2015, 7.956
6/2/2015, 8.808
7/2/2015, 9.092
8/2/2015, 7.956
9/2/2015, 7.814
10/2/2015, 8.098
11/2/2015, 8.098
12/2/2015, 7.814
13/2/2015, 7.672
14/2/2015, 7.388
15/2/2015, 7.388
16/2/2015, 7.245
17/2/2015, 7.245
18/2/2015, 7.388
19/2/2015, 7.53
20/2/2015, 7.103
21/2/2015, 7.245
22/2/2015, 6.393
23/2/2015, 7.814
24/2/2015, 7.245
25/2/2015, 7.103
26/2/2015, 6.819
27/2/2015, 6.109
28/2/2015, 5.967
29/2/2015, 5.967
30/2/2015, 7.103
31/2/2015, 6.961
1/3/2015, 7.149
2/3/2015, 7.142
3/3/2015, 6.828
4/3/2015, 6.294
5/3/2015, 6.28
6/3/2015, 6.865
7/3/2015, 6.957
8/3/2015, 7.028
9/3/2015, 7.227
10/3/2015, 6.622
11/3/2015, 6.466
12/3/2015, 6.087
13/3/2015, 6.75
14/3/2015, 7.234
15/3/2015, 6.544
16/3/2015, 6.395
17/3/2015, 6.152
18/3/2015, 5.874
19/3/2015, 5.925
20/3/2015, 6.388
21/3/2015, 6.551
22/3/2015, 6.879
23/3/2015, 7.149
24/3/2015, 6.145
25/3/2015, 6.01
26/3/2015, 6.324
27/3/2015, 6.395
28/3/2015, 6.131
29/3/2015, 6.53
30/3/2015, 7.078
1/4/2015, 6.553
2/4/2015, 5.396
3/4/2015, 5.653
4/4/2015, 6.039
5/4/2015, 6.424
6/4/2015, 5.268
7/4/2015, 6.553
8/4/2015, 6.553
9/4/2015, 5.653
10/4/2015, 6.039
11/4/2015, 6.424
12/4/2015, 6.167
13/4/2015, 6.424
14/4/2015, 7.837
15/4/2015, 6.424
16/4/2015, 6.296
17/4/2015, 6.681
18/4/2015, 6.81
19/4/2015, 6.553
20/4/2015, 7.067
21/4/2015, 6.553
22/4/2015, 6.553
23/4/2015, 6.681
24/4/2015, 6.553
25/4/2015, 5.653
26/4/2015, 6.938
27/4/2015, 6.424
28/4/2015, 5.782
29/4/2015, 6.938
30/4/2015, 8.223
31/4/2015, 7.195
1/5/2015, 6.424
2/5/2015, 6.81
3/5/2015, 6.681
4/5/2015, 6.938
5/5/2015, 6.167
6/5/2015, 5.91
7/5/2015, 6.296
8/5/2015, 6.553
9/5/2015, 6.424
10/5/2015, 6.296
11/5/2015, 6.296
12/5/2015, 5.396
13/5/2015, 5.396
14/5/2015, 6.424
15/5/2015, 5.91
16/5/2015, 7.324
17/5/2015, 7.324
18/5/2015, 12.848
19/5/2015, 7.709
20/5/2015, 7.324
21/5/2015, 6.167
22/5/2015, 6.296
23/5/2015, 6.81
24/5/2015, 6.039
25/5/2015, 7.581
26/5/2015, 6.296
27/5/2015, 6.681
28/5/2015, 6.553
29/5/2015, 8.094
30/5/2015, 9.508
1/6/2015, 8.473
2/6/2015, 8.131
3/6/2015, 7.585
4/6/2015, 7.585
5/6/2015, 8.729
6/6/2015, 9.125
7/6/2015, 8.258
8/6/2015, 8.826
9/6/2015, 8.109
10/6/2015, 8.815
11/6/2015, 8.334
12/6/2015, 9.393
13/6/2015, 8.676
14/6/2015, 8.002
15/6/2015, 7.82
16/6/2015, 7.842
17/6/2015, 7.392
18/6/2015, 7.553
19/6/2015, 7.638
20/6/2015, 6.75
21/6/2015, 7.071
22/6/2015, 7.178
23/6/2015, 6.879
24/6/2015, 6.814
25/6/2015, 6.975
26/6/2015, 7.232
27/6/2015, 7.938
28/6/2015, 7.36
29/6/2015, 7.36
30/6/2015, 6.654
31/6/2015, 6.579
1/7/2015, 10.689
2/7/2015, 9.299
3/7/2015, 7.803
4/7/2015, 7.482
5/7/2015, 7.268
6/7/2015, 6.627
7/7/2015, 6.841
8/7/2015, 6.627
9/7/2015, 6.734
10/7/2015, 6.627
11/7/2015, 7.161
12/7/2015, 6.52
13/7/2015, 6.948
14/7/2015, 6.52
15/7/2015, 6.413
16/7/2015, 7.161
17/7/2015, 6.948
18/7/2015, 8.23
19/7/2015, 9.727
20/7/2015, 8.551
21/7/2015, 8.123
22/7/2015, 7.589
23/7/2015, 8.337
24/7/2015, 9.192
25/7/2015, 9.406
26/7/2015, 8.123
27/7/2015, 7.268
28/7/2015, 7.161
29/7/2015, 7.055
30/7/2015, 6.948
31/7/2015, 6.627
1/8/2015, 6.841
2/8/2015, 6.841
3/8/2015, 6.734
4/8/2015, 6.841
5/8/2015, 6.413
6/8/2015, 6.841
7/8/2015, 6.199
8/8/2015, 6.841
9/8/2015, 6.413
10/8/2015, 6.52
11/8/2015, 6.627
12/8/2015, 6.199
13/8/2015, 6.199
14/8/2015, 6.413
15/8/2015, 6.734
16/8/2015, 6.841
17/8/2015, 7.375
18/8/2015, 7.482
19/8/2015, 6.734
20/8/2015, 6.52
21/8/2015, 6.734
22/8/2015, 7.482
23/8/2015, 6.627
24/8/2015, 6.841
25/8/2015, 6.948
26/8/2015, 6.627
27/8/2015, 5.879
28/8/2015, 6.199
29/8/2015, 6.841
30/8/2015, 6.948
1/9/2015, 6.409
2/9/2015, 6.114
3/9/2015, 5.954
4/9/2015, 6.4
5/9/2015, 6.614
6/9/2015, 6.952
7/9/2015, 6.836
8/9/2015, 6.845
9/9/2015, 6.56
10/9/2015, 6.355
11/9/2015, 6.569
12/9/2015, 7.068
13/9/2015, 6.676
14/9/2015, 6.569
15/9/2015, 6.676
16/9/2015, 6.774
17/9/2015, 7.113
18/9/2015, 6.943
19/9/2015, 6.836
20/9/2015, 7.389
21/9/2015, 7.059
22/9/2015, 8.182
23/9/2015, 7.291
24/9/2015, 6.542
25/9/2015, 7.835
26/9/2015, 7.844
27/9/2015, 8.691
28/9/2015, 8.236
29/9/2015, 9.056
30/9/2015, 10.304
31/9/2015, 8.343
1/10/2015, 8.812
2/10/2015, 10.899
3/10/2015, 16.001
4/10/2015, 20.871
5/10/2015, 16.929
6/10/2015, 13.682
7/10/2015, 10.435
8/10/2015, 9.972
9/10/2015, 10.435
10/10/2015, 10.435
11/10/2015, 10.435
12/10/2015, 9.508
13/10/2015, 9.276
14/10/2015, 7.653
15/10/2015, 7.885
16/10/2015, 8.58
17/10/2015, 8.348
18/10/2015, 8.58
19/10/2015, 9.044
20/10/2015, 8.812
21/10/2015, 9.044
22/10/2015, 7.653
23/10/2015, 8.58
24/10/2015, 8.58
25/10/2015, 8.58
26/10/2015, 9.044
27/10/2015, 8.812
28/10/2015, 8.116
29/10/2015, 7.421
30/10/2015, 9.276
1/11/2015, 9.276
2/11/2015, 8.348
3/11/2015, 8.116
4/11/2015, 7.421
5/11/2015, 8.348
6/11/2015, 8.812
7/11/2015, 9.508
8/11/2015, 11.131
9/11/2015, 23.19
10/11/2015, 14.841
11/11/2015, 12.059
12/11/2015, 10.667
13/11/2015, 9.972
14/11/2015, 9.508
15/11/2015, 10.435
16/11/2015, 10.435
17/11/2015, 9.972
18/11/2015, 8.812
19/11/2015, 9.044
20/11/2015, 8.812
21/11/2015, 9.044
22/11/2015, 8.812
23/11/2015, 9.044
24/11/2015, 9.508
25/11/2015, 8.812
26/11/2015, 9.508
27/11/2015, 9.276
28/11/2015, 9.276
29/11/2015, 9.276
30/11/2015, 8.812
31/11/2015, 7.653
1/0/2016, 7.601
2/0/2016, 8.269
3/0/2016, 8.397
4/0/2016, 8.821
5/0/2016, 8.421
6/0/2016, 8.269
7/0/2016, 9.925
8/0/2016, 10.272
9/0/2016, 8.937
10/0/2016, 8.385
11/0/2016, 8.821
12/0/2016, 8.461
13/0/2016, 8.577
14/0/2016, 8.089
15/0/2016, 12.096
16/0/2016, 13.007
17/0/2016, 10.4
18/0/2016, 10.516
19/0/2016, 9.757
20/0/2016, 10.464
21/0/2016, 9.733
22/0/2016, 9.361
23/0/2016, 8.705
24/0/2016, 8.309
25/0/2016, 8.897
26/0/2016, 8.565
27/0/2016, 8.449
28/0/2016, 8.089
29/0/2016, 7.665
30/0/2016, 7.869
31/0/2016, 7.729
1/1/2016, 8.19
2/1/2016, 7.934
3/1/2016, 8.574
4/1/2016, 8.574
5/1/2016, 7.294
6/1/2016, 7.678
7/1/2016, 8.062
8/1/2016, 7.678
9/1/2016, 8.062
10/1/2016, 8.702
11/1/2016, 8.702
12/1/2016, 8.19
13/1/2016, 7.934
14/1/2016, 8.446
15/1/2016, 8.83
16/1/2016, 9.214
17/1/2016, 9.214
18/1/2016, 10.877
19/1/2016, 9.854
20/1/2016, 9.214
21/1/2016, 9.214
22/1/2016, 9.214
23/1/2016, 8.446
24/1/2016, 9.086
25/1/2016, 8.574
26/1/2016, 8.062
27/1/2016, 8.19
28/1/2016, 7.55
29/1/2016, 8.318
1/2/2016, 9.726
2/2/2016, 8.702
3/2/2016, 8.958
4/2/2016, 9.086
5/2/2016, 8.574
6/2/2016, 8.318
7/2/2016, 9.342
8/2/2016, 8.318
9/2/2016, 7.934
10/2/2016, 7.806
11/2/2016, 8.19
12/2/2016, 7.678
13/2/2016, 7.55
14/2/2016, 8.446
15/2/2016, 8.83
16/2/2016, 8.19
17/2/2016, 8.574
18/2/2016, 8.19
19/2/2016, 7.678
20/2/2016, 7.55
21/2/2016, 7.934
22/2/2016, 8.702
23/2/2016, 7.934
24/2/2016, 7.934
25/2/2016, 7.806
26/2/2016, 7.55
27/2/2016, 7.934
28/2/2016, 8.318
29/2/2016, 8.446
30/2/2016, 8.702
31/2/2016, 8.062
1/3/2016, 7.782
2/3/2016, 7.51
3/3/2016, 7.446
4/3/2016, 7.846
5/3/2016, 7.966
6/3/2016, 8.102
7/3/2016, 8.102
8/3/2016, 7.838
9/3/2016, 7.71
10/3/2016, 8.046
11/3/2016, 8.63
12/3/2016, 8.11
13/3/2016, 7.71
14/3/2016, 7.846
15/3/2016, 7.974
16/3/2016, 7.19
17/3/2016, 7.246
18/3/2016, 7.454
19/3/2016, 7.902
20/3/2016, 8.174
21/3/2016, 8.838
22/3/2016, 8.894
23/3/2016, 8.254
24/3/2016, 8.966
25/3/2016, 9.493
26/3/2016, 9.757
27/3/2016, 8.646
28/3/2016, 10.173
29/3/2016, 9.046
30/3/2016, 8.11
1/4/2016, 8.158
2/4/2016, 27.192
3/4/2016, 16.315
4/4/2016, 11.421
5/4/2016, 12.78
6/4/2016, 11.149
7/4/2016, 9.789
8/4/2016, 9.517
9/4/2016, 10.061
10/4/2016, 10.605
11/4/2016, 8.973
12/4/2016, 9.245
13/4/2016, 9.245
14/4/2016, 8.43
15/4/2016, 8.158
16/4/2016, 8.702
17/4/2016, 8.702
18/4/2016, 8.973
19/4/2016, 9.245
20/4/2016, 9.245
21/4/2016, 7.886
22/4/2016, 8.158
23/4/2016, 8.702
24/4/2016, 8.702
25/4/2016, 8.973
26/4/2016, 8.43
27/4/2016, 9.517
28/4/2016, 11.965
29/4/2016, 12.78
30/4/2016, 12.78
31/4/2016, 13.324
1/5/2016, 11.149
2/5/2016, 9.789
3/5/2016, 11.149
4/5/2016, 11.965
5/5/2016, 10.877
6/5/2016, 11.149
7/5/2016, 11.421
8/5/2016, 10.333
9/5/2016, 10.061
10/5/2016, 9.789
11/5/2016, 10.605
12/5/2016, 15.228
13/5/2016, 18.491
14/5/2016, 15.5
15/5/2016, 13.596
16/5/2016, 17.131
17/5/2016, 16.587
18/5/2016, 14.412
19/5/2016, 13.596
20/5/2016, 14.412
21/5/2016, 15.5
22/5/2016, 14.684
23/5/2016, 14.412
24/5/2016, 21.21
25/5/2016, 14.956
26/5/2016, 12.237
