"Fecha","Último","Apertura","Máximo","Mínimo","Vol.","% var."
"19.04.2021","34.077,63","34.182,38","34.182,38","33.980,56","315,62M","-0,36%"
"16.04.2021","34.200,67","34.058,16","34.256,75","34.058,16","348,18M","0,48%"
"15.04.2021","34.035,99","33.788,53","34.068,73","33.788,53","321,83M","0,90%"
"14.04.2021","33.730,89","33.668,95","33.911,25","33.668,95","318,67M","0,16%"
"13.04.2021","33.677,27","33.721,16","33.741,64","33.545,84","330,00M","-0,20%"
"12.04.2021","33.745,40","33.775,06","33.786,19","33.665,54","329,02M","-0,16%"
"09.04.2021","33.800,60","33.526,19","33.810,87","33.526,19","317,82M","0,89%"
"08.04.2021","33.503,57","33.469,89","33.506,80","33.342,64","306,19M","0,17%"
"07.04.2021","33.446,26","33.444,98","33.521,76","33.347,96","279,88M","0,05%"
"06.04.2021","33.430,24","33.500,02","33.544,79","33.380,43","298,31M","-0,29%"
"05.04.2021","33.527,19","33.222,38","33.617,95","33.222,38","345,15M","1,13%"
"01.04.2021","33.153,21","33.054,58","33.167,17","32.985,35","318,34M","0,52%"
"31.03.2021","32.981,55","33.116,04","33.173,77","32.980,57","418,64M","-0,26%"
"30.03.2021","33.066,96","33.127,88","33.170,93","32.988,92","309,57M","-0,31%"
"29.03.2021","33.171,37","33.087,55","33.259,00","32.905,13","351,61M","0,30%"
"26.03.2021","33.072,88","32.681,07","33.098,83","32.681,07","383,45M","1,39%"
"25.03.2021","32.619,48","32.346,81","32.672,69","32.071,41","413,49M","0,62%"
"24.03.2021","32.420,06","32.470,88","32.787,99","32.418,15","405,06M","-0,01%"
"23.03.2021","32.423,15","32.691,50","32.753,77","32.356,28","388,13M","-0,94%"
"22.03.2021","32.731,20","32.601,82","32.810,35","32.512,53","384,32M","0,32%"
"19.03.2021","32.627,97","32.858,36","32.858,36","32.505,07","847,02M","-0,71%"
"18.03.2021","32.862,30","32.928,16","33.227,78","32.831,25","421,02M","-0,46%"
"17.03.2021","33.015,37","32.825,52","33.047,58","32.782,18","391,81M","0,58%"
"16.03.2021","32.825,95","32.966,75","32.966,75","32.778,23","387,91M","-0,39%"
"15.03.2021","32.953,46","32.798,84","32.973,40","32.629,75","362,08M","0,53%"
"12.03.2021","32.778,64","32.462,40","32.793,32","32.462,40","348,29M","0,90%"
"11.03.2021","32.485,59","32.354,50","32.661,59","32.345,70","402,40M","0,58%"
"10.03.2021","32.297,02","31.906,96","32.389,50","31.906,96","410,23M","1,46%"
"09.03.2021","31.832,74","31.892,35","32.150,32","31.822,64","463,74M","0,10%"
"08.03.2021","31.802,44","31.512,15","32.148,04","31.512,15","499,58M","0,97%"
"05.03.2021","31.496,30","31.029,18","31.580,33","30.766,81","505,35M","1,85%"
"04.03.2021","30.924,14","31.289,01","31.461,97","30.547,53","551,23M","-1,11%"
"03.03.2021","31.270,09","31.352,96","31.563,31","31.260,14","411,61M","-0,39%"
"02.03.2021","31.391,52","31.535,37","31.623,27","31.377,16","341,28M","-0,46%"
"01.03.2021","31.535,51","31.065,90","31.668,34","31.065,90","387,58M","1,95%"
"26.02.2021","30.932,37","31.401,29","31.450,89","30.911,37","538,91M","-1,50%"
"25.02.2021","31.402,01","31.955,94","31.984,77","31.293,32","458,96M","-1,75%"
"24.02.2021","31.961,86","31.499,75","32.009,64","31.421,29","413,35M","1,35%"
"23.02.2021","31.537,35","31.501,89","31.653,38","31.158,76","461,92M","0,05%"
"22.02.2021","31.521,69","31.381,12","31.653,48","31.286,57","389,68M","0,09%"
"19.02.2021","31.494,32","31.504,13","31.647,53","31.469,34","353,07M","0,00%"
"18.02.2021","31.493,34","31.558,60","31.558,60","31.285,32","325,99M","-0,38%"
"17.02.2021","31.613,02","31.485,61","31.643,70","31.338,76","345,86M","0,29%"
"16.02.2021","31.522,75","31.472,08","31.608,63","31.443,48","336,99M","0,20%"
"12.02.2021","31.458,40","31.420,80","31.475,31","31.347,80","266,37M","0,09%"
"11.02.2021","31.430,70","31.466,49","31.543,82","31.244,36","284,68M","-0,02%"
"10.02.2021","31.437,80","31.428,02","31.511,44","31.221,32","328,39M","0,20%"
"09.02.2021","31.375,83","31.359,88","31.439,47","31.245,86","310,14M","-0,03%"
"08.02.2021","31.385,76","31.191,20","31.386,10","31.191,20","328,41M","0,76%"
"05.02.2021","31.148,24","31.093,81","31.252,18","31.083,22","295,00M","0,30%"
"04.02.2021","31.055,86","30.737,78","31.065,96","30.737,78","341,49M","1,08%"
"03.02.2021","30.723,60","30.689,65","30.793,41","30.521,31","307,31M","0,12%"
"02.02.2021","30.687,48","30.276,88","30.840,54","30.276,88","338,17M","1,57%"
"01.02.2021","30.211,91","30.054,73","30.335,91","30.014,97","350,24M","0,76%"
"29.01.2021","29.982,62","30.553,91","30.553,91","29.856,30","538,04M","-2,03%"
"28.01.2021","30.603,36","30.377,19","30.951,41","30.377,19","467,34M","0,99%"
"27.01.2021","30.303,17","30.893,78","30.893,78","30.206,91","566,47M","-2,05%"
"26.01.2021","30.937,04","30.968,55","31.121,42","30.921,71","381,87M","-0,07%"
"25.01.2021","30.960,00","30.989,85","30.989,85","30.564,06","477,35M","-0,12%"
"22.01.2021","30.996,98","31.141,56","31.141,56","30.908,47","436,04M","-0,57%"
"21.01.2021","31.176,01","31.198,01","31.272,22","31.120,92","423,15M","-0,04%"
"20.01.2021","31.188,38","31.017,54","31.235,98","30.997,79","384,98M","0,83%"
"19.01.2021","30.930,52","30.887,42","31.086,62","30.865,03","387,75M","0,38%"
"15.01.2021","30.814,26","30.926,77","30.941,98","30.612,67","440,02M","-0,57%"
"14.01.2021","30.991,52","31.085,67","31.223,78","30.982,24","429,70M","-0,22%"
"13.01.2021","31.060,47","31.084,88","31.153,37","30.992,05","415,14M","-0,03%"
"12.01.2021","31.068,69","31.015,01","31.114,56","30.888,76","362,87M","0,19%"
"11.01.2021","31.008,69","31.015,37","31.096,98","30.832,06","363,79M","-0,29%"
"08.01.2021","31.097,97","31.069,58","31.140,67","30.793,27","385,65M","0,18%"
"07.01.2021","31.041,13","30.901,18","31.193,40","30.897,86","430,62M","0,69%"
"06.01.2021","30.829,40","30.362,78","31.022,65","30.313,07","500,43M","1,44%"
"05.01.2021","30.391,60","30.204,25","30.504,89","30.141,78","350,91M","0,55%"
"04.01.2021","30.223,89","30.627,47","30.674,28","29.881,82","476,73M","-1,25%"
"31.12.2020","30.606,48","30.417,64","30.637,47","30.344,50","287,06M","0,65%"
"30.12.2020","30.409,56","30.415,09","30.525,35","30.393,04","296,14M","0,24%"
"29.12.2020","30.335,67","30.492,07","30.588,79","30.274,24","358,87M","-0,22%"
"28.12.2020","30.403,97","30.283,23","30.525,56","30.283,23","303,08M","0,68%"
"24.12.2020","30.199,87","30.155,92","30.209,67","30.099,30","146,44M","0,23%"
"23.12.2020","30.129,83","30.046,73","30.292,53","30.046,73","275,38M","0,38%"
"22.12.2020","30.015,51","30.200,20","30.200,20","29.992,89","392,52M","-0,67%"
"21.12.2020","30.216,45","30.159,00","30.304,14","29.755,53","445,69M","0,12%"
"18.12.2020","30.179,05","30.314,26","30.343,59","30.029,44","798,23M","-0,41%"
"17.12.2020","30.303,37","30.216,00","30.323,78","30.216,00","345,53M","0,49%"
"16.12.2020","30.154,54","30.191,38","30.236,03","30.080,11","349,54M","-0,15%"
"15.12.2020","30.199,31","29.919,09","30.243,26","29.894,95","419,48M","1,13%"
"14.12.2020","29.861,55","30.123,91","30.325,79","29.849,15","371,98M","-0,62%"
"11.12.2020","30.046,37","29.988,21","30.071,13","29.820,84","396,01M","0,16%"
"10.12.2020","29.999,26","30.032,55","30.063,87","29.876,82","326,93M","-0,23%"
"09.12.2020","30.068,81","30.229,81","30.319,70","29.951,85","383,74M","-0,35%"
"08.12.2020","30.173,88","29.997,95","30.246,22","29.972,07","314,83M","0,35%"
"07.12.2020","30.069,79","30.233,03","30.233,03","29.967,22","370,58M","-0,49%"
"04.12.2020","30.218,26","29.989,56","30.218,26","29.989,56","363,09M","0,83%"
"03.12.2020","29.969,52","29.920,83","30.110,88","29.877,27","408,41M","0,29%"
"02.12.2020","29.883,79","29.695,09","29.902,51","29.599,29","389,33M","0,20%"
"01.12.2020","29.823,92","29.797,50","30.083,31","29.797,50","435,44M","0,63%"
"30.11.2020","29.638,64","29.854,51","29.854,51","29.463,64","561,21M","-0,91%"
"27.11.2020","29.910,37","29.911,33","30.015,13","29.819,98","178,10M","0,13%"
"25.11.2020","29.872,47","30.058,87","30.058,87","29.806,25","324,19M","-0,58%"
"24.11.2020","30.046,24","29.746,11","30.116,51","29.746,11","436,45M","1,54%"
"23.11.2020","29.591,27","29.332,82","29.667,75","29.332,82","389,02M","1,12%"
"20.11.2020","29.263,48","29.437,57","29.469,89","29.231,20","308,74M","-0,75%"
"19.11.2020","29.483,23","29.370,92","29.524,90","29.228,38","333,16M","0,15%"
"18.11.2020","29.438,42","29.875,40","29.930,85","29.432,84","384,89M","-1,16%"
"17.11.2020","29.783,35","29.800,15","29.872,42","29.520,29","376,14M","-0,56%"
"16.11.2020","29.950,44","29.672,36","29.964,29","29.672,36","420,76M","1,60%"
"13.11.2020","29.479,81","29.203,90","29.559,25","29.203,90","348,81M","1,37%"
"12.11.2020","29.080,17","29.231,91","29.311,83","28.902,13","372,87M","-1,08%"
"11.11.2020","29.397,63","29.524,35","29.593,11","29.281,22","376,70M","-0,08%"
"10.11.2020","29.420,92","29.254,17","29.478,86","29.126,99","526,98M","0,90%"
"09.11.2020","29.157,97","29.467,90","29.933,83","29.130,66","680,57M","2,95%"
"06.11.2020","28.323,40","28.399,13","28.431,96","28.189,50","328,58M","-0,24%"
"05.11.2020","28.390,18","28.083,37","28.495,05","28.083,37","391,73M","1,95%"
"04.11.2020","27.847,66","27.512,83","28.301,50","27.512,83","449,89M","1,34%"
"03.11.2020","27.480,03","27.138,69","27.640,21","27.138,69","353,35M","2,06%"
"02.11.2020","26.925,05","26.691,28","27.043,48","26.691,28","382,27M","1,60%"
"30.10.2020","26.501,60","26.572,27","26.639,18","26.143,77","506,32M","-0,59%"
"29.10.2020","26.659,11","26.480,98","26.891,89","26.290,78","434,01M","0,52%"
