,Unnamed: 0,Unnamed: 0.1,Open Time,Open,High,Low,Close,Volume,NumberTransactions,Close SP500,Open SP500,halving,Close Gold,Open Gold,OpenDJ,CloseDJ,Close_eth,tipoint,MA_2,EMA_2,Momentum_2,BollingerB_2,Bollinger%b_2,S0k_2,RSI_2,CCI_2,MA_3,EMA_3,Momentum_3,BollingerB_3,Bollinger%b_3,S0k_3,RSI_3,CCI_3,MA_5,EMA_5,Momentum_5,BollingerB_5,Bollinger%b_5,S0k_5,RSI_5,CCI_5,MA_8,EMA_8,Momentum_8,BollingerB_8,Bollinger%b_8,S0k_8,RSI_8,CCI_8,MA_9,EMA_9,Momentum_9,BollingerB_9,Bollinger%b_9,S0k_9,RSI_9,CCI_9,MA_10,EMA_10,Momentum_10,BollingerB_10,Bollinger%b_10,S0k_10,RSI_10,CCI_10,MA_15,EMA_15,Momentum_15,BollingerB_15,Bollinger%b_15,S0k_15,RSI_15,CCI_15,MA_21,EMA_21,Momentum_21,BollingerB_21,Bollinger%b_21,S0k_21,RSI_21,CCI_21,MA_105,EMA_105,Momentum_105,BollingerB_105,Bollinger%b_105,S0k_105,RSI_105,CCI_105,MA_200,EMA_200,Momentum_200,BollingerB_200,Bollinger%b_200,S0k_200,RSI_200,CCI_200,MA_300,EMA_300,Momentum_300,BollingerB_300,Bollinger%b_300,S0k_300,RSI_300,CCI_300,PIB,CPI,Tarifas
1347,1347,1347,2019-06-19,9084.31,9324.25,9039.34,9282.65,18441752.37,401032,2926.46,2920.55,1,1384.4,1382.1,26490.16,26504.0,268.97,3.0,9207.669999999996,9119.640097201582,94.42000000000007,0.07578785297702269,0.3232233047042725,0.3575727997397083,0.4315894818963932,-0.7071067811838875,9135.076666666684,9078.549476466658,231.0100000000002,0.07712907939021305,0.4279476243792963,0.3575727997397083,0.4923822749865418,-0.2236009315902715,8991.648000000001,8945.694082071534,828.2199999999992,0.1062402255570725,0.5970003694957728,0.3575727997397083,0.517851502465713,0.5876752165118407,8663.924999999996,8767.089512275094,1059.959999999999,0.228961989460768,0.7119186297379378,0.3575727997397083,0.5171760073677054,0.9739655947099922,8592.86111111111,8720.279626768965,1440.849999999999,0.2376580019282656,0.7406512510533934,0.3575727997397083,0.5144146581914241,1.078651688192298,8497.920999999998,8678.907013799619,1147.959999999999,0.2670289047656337,0.7584132933446968,0.3575727997397083,0.5112272090540269,1.161513113892165,8279.584666666675,8522.557680297854,973.3199999999997,0.2705620776071905,0.8592296678326496,0.3575727997397083,0.494878048396072,1.573558944046298,8336.464285714274,8372.780122231545,357.90999999999985,0.2363070195023946,0.8796238529360925,0.3575727997397083,0.4815176673089769,1.649649618916931,6025.591333333334,6561.588007688463,5238.58,1.173762939433058,0.9324734660020841,0.3575727997397083,0.4804719059790257,1.77647756445415,4905.30345,5926.6362158312195,5100.299999999998,1.424401349969636,1.098101369077841,0.3575727997397083,0.4868517348959214,2.440892421674664,5332.101266666682,5852.829610436812,2734.309999999999,1.214470687451233,1.079430783023773,0.3575727997397083,0.4833452953670133,2.361200689538876,57942.0,0.0199147181481604,3.3197505296502947
1348,1348,1348,2019-06-20,9282.65,9605.44,9211.96,9534.88,18731396.88,330103,2954.18,2949.6,1,1429.4,1419.1,26665.38,26753.17,272.0,3.0,9183.479999999996,9228.31336573386,-48.38000000000102,0.06108689036471882,0.6767766952952479,0.8539889789758156,0.1259513690376815,0.7071067811802242,9232.66333333335,9180.59973823333,292.7600000000002,0.05664029310968234,0.5955876281604068,0.8539889789758156,0.2855362745724169,0.2207107740307975,9108.236,9058.012721381021,582.9400000000005,0.0877304306361603,0.7182713860143821,0.8539889789758156,0.4086554244549915,0.6814320430838695,8834.177499999994,8881.658509547295,1362.02,0.1966258587725517,0.7581838449217346,0.8539889789758156,0.4531768245469253,0.9343951697349924,8732.67222222222,8832.753701415173,1258.299999999999,0.2325417159849493,0.7708302119440918,0.8539889789758156,0.4579363597376605,1.010450499874066,8661.839999999998,8788.678465836052,1639.19,0.2440410770515861,0.7936876022832581,0.8539889789758156,0.4606519159001752,1.09684185611772,8386.240666666676,8617.569220260622,1599.839999999999,0.2813244782915642,0.8799544418809615,0.8539889789758156,0.4618251976605899,1.4705576874951152,8366.153333333321,8455.49556566504,623.4699999999992,0.2535274651610115,0.9320958105057132,0.8539889789758156,0.4584826676287124,1.658942032580135,6077.326476190478,6612.928799996591,5432.19,1.173743332589436,0.9493514682862452,0.8539889789758156,0.4747958790052406,1.783862125637664,4931.008750000001,5960.029434513322,5141.059999999999,1.438337762250768,1.1135591386250678,0.8539889789758156,0.4831295290771213,2.441916623249754,5341.296200000015,5875.621965146695,2758.48,1.223284728169417,1.103213712203218,0.8539889789758156,0.4806993057345605,2.390460026214108,57942.0,0.0199147181481604,3.3197505296502947
1349,1349,1349,2019-06-21,9534.88,10243.82,9532.61,10233.92,29641395.42,337741,2950.46,2952.71,1,1432.7,1444.0,26749.12,26719.13,296.71,3.0,9408.764999999996,9432.691121911286,450.5699999999997,0.07582442261850457,0.6767766952957838,0.8206770356816075,0.8652443989090348,0.7071067811855504,9300.61333333335,9357.739869116664,203.8499999999985,0.09712111449641388,0.7593494022823011,0.8206770356816075,0.7745911348310409,1.112321075750192,9244.552,9216.96848092068,681.5799999999998,0.09273813761058408,0.8386450116145377,0.8206770356816075,0.6745094755749446,1.5263006941648238,9003.982499999995,9026.818840759008,1358.44,0.1798870099326548,0.8277753086117728,0.8206770356816075,0.6124181631408127,1.1929809836746292,8912.033333333331,8973.178961132138,1614.249999999999,0.2103101685360674,0.8323105053911992,0.8206770356816075,0.5997749541334009,1.223414090260563,8812.892999999998,8924.351472047678,1510.529999999999,0.2458729292873443,0.8331962962120479,0.8206770356816075,0.5889862472269128,1.253129817507793,8502.471333333342,8732.233067728044,1743.4599999999994,0.2984213705589435,0.9068895579434216,0.8206770356816075,0.5504393084631937,1.569990014552358,8426.206666666654,8553.621423331855,1261.119999999999,0.2789340332246217,0.9717044663903748,0.8206770356816075,0.5232651313996705,1.833611780158367,6131.418095238097,6668.059954714017,5679.619999999999,1.175130423393432,0.972360846924832,0.8206770356816075,0.490633545443349,1.8684954273299832,4958.1769,5995.600136156768,5433.629999999999,1.453544889651083,1.135041742957756,0.8206770356816075,0.4932351955701541,2.5205031294685267,5350.772466666682,5899.938992955044,2842.8799999999987,1.2331012304957,1.1341436131426432,0.8206770356816075,0.487985819882383,2.505509623310907,57942.0,0.0199147181481604,3.2312022890615446
1350,1350,1350,2019-06-22,10233.92,11201.0,10085.83,10676.48,55101511.44,354075,2950.46,2952.71,1,1432.7,1444.0,26749.12,26719.13,308.92,3.0,9884.399999999994,9966.843707303762,951.2700000000003,0.2000307249083211,0.6767766952965298,0.9860800607415536,0.9800680541847484,0.7071067811863441,9683.816666666682,9795.829934558333,1149.610000000001,0.2035617252792942,0.7790625733198663,0.9860800607415536,0.9451298454672152,1.104767021422318,9493.358000000002,9555.952320613787,1244.030000000001,0.1870402807815983,0.9170675676063677,0.9860800607415536,0.8713981152571043,1.68368793512173,9251.211249999997,9295.063542812562,1977.83,0.2075002179449358,1.011926566242718,0.9860800607415536,0.7904993744887348,1.882779210743646,9140.64222222222,9225.327168905711,2057.48,0.2442576864829823,0.989672337878186,0.9860800607415536,0.7703239722887136,1.7851283943234733,9044.221999999998,9162.45484076628,2313.29,0.2689879855471114,0.9890267714809732,0.9860800607415536,0.7524374760393584,1.7715651544277842,8664.666000000008,8919.943934262039,2432.92,0.3433526774567964,1.027473905319958,0.9860800607415536,0.6850093820785188,1.957326259524477,8508.002857142845,8706.375839392596,1717.7199999999993,0.3328491518853536,1.109459513535761,0.9860800607415536,0.6329297189014482,2.271693335248417,6192.293523809525,6735.340332927418,6391.92,1.18272997498773,1.051847444642407,0.9860800607415536,0.5238575441408446,2.114353986427448,4990.171450000002,6037.772530920555,6398.91,1.4734044599756315,1.213188629941286,0.9860800607415536,0.5149804678602065,2.7605456289019847,5362.449033333348,5928.739763127629,3502.97,1.2468666420280992,1.228579478953071,0.9860800607415536,0.5038950504912162,2.8018582648253925,57942.0,0.0199147181481604,3.2312022890615446
1351,1351,1351,2019-06-23,10676.48,11200.0,10490.0,10842.82,19739732.25,380088,2950.46,2952.71,1,1432.7,1444.0,26749.12,26719.13,306.87,3.0,10455.19999999999,10439.93456910125,1141.6,0.1197249893191504,0.6767766952963725,0.5296501878637334,0.9958757240396616,0.70710678118639,10148.426666666679,10236.15496727917,1393.83,0.2268654539419329,0.7293563149037691,0.5296501878637334,0.9832139791157876,1.026081377883165,9762.448,9929.461547075858,1345.449999999999,0.2748272766034024,0.8406770144926373,0.5296501878637334,0.9455184495177801,1.5111016911012431,9498.307499999997,9602.044977743104,1976.77,0.2687573528913361,0.9615325136643832,0.5296501878637334,0.8889035682433675,2.009736936090822,9409.57444444444,9515.557735124568,2420.389999999999,0.2778573780010128,0.9845653156400076,0.5296501878637334,0.8723081104606438,2.050054478954912,9294.225999999997,9437.73214244514,2500.04,0.3081959321378611,0.9825560051403904,0.5296501878637334,0.8567992770727536,2.0301816353058797,8842.899333333342,9139.510942479283,2673.5,0.3987188414148492,1.0200421933661608,0.5296501878637334,0.7918022876511582,2.1658172649592458,8608.49714285713,8885.476217629634,2110.379999999999,0.3957951652669615,1.106944680901824,0.5296501878637334,0.7338912073581579,2.521586724189365,6256.664857142859,6809.7014587217345,6758.99,1.1946518142552351,1.091316321092209,0.5296501878637334,0.5670172995468583,2.387629889362305,5024.034150000001,6083.928886787016,6772.539999999999,1.4967505720423555,1.251682422875595,0.5296501878637334,0.5445763512785937,3.029647520516195,5375.682933333348,5960.290077502232,3970.1699999999987,1.263281863163667,1.280561760965687,0.5296501878637334,0.5261202168179374,3.136638326603705,57942.0,0.0199147181481604,3.2312022890615446
1352,1352,1352,2019-06-24,10842.82,11090.0,10531.2,11035.0,21872075.9,388342,2945.35,2951.42,1,1450.9,1439.1,26727.61,26727.54,311.05,3.0,10759.64999999999,10708.52485636708,608.8999999999996,0.04372638217185015,0.6767766952947452,0.4969295774647883,0.4967856600565045,0.7071067811848327,10584.40666666668,10539.48748363958,1307.940000000001,0.1189367776232047,0.7052731905593138,0.4969295774647883,0.6198747461006557,0.7790593821717351,10114.15,10233.91436471724,1758.51,0.2717410013269027,0.7651223422902345,0.4969295774647883,0.692662392160883,1.131567763886791,9746.997499999996,9877.77276046686,1989.52,0.3002839696369149,0.8744011812145144,0.4969295774647883,0.7082886913354862,1.6059212154055869,9647.697777777774,9781.010188099655,2143.110000000001,0.3094941497741085,0.9002544667556595,0.4969295774647883,0.7066842677270609,1.701473190811427,9552.898999999996,9693.202662000567,2586.73,0.3203096036745332,0.9215586130322246,0.4969295774647883,0.7037024004643433,1.7605242319336298,9036.66400000001,9352.424574669374,2906.469999999999,0.4345398804894411,0.9599572649746816,0.4969295774647883,0.6804710926715419,1.908959869995296,8708.357619047607,9063.416561481485,2097.07,0.4509292979517407,1.043555376692229,0.4969295774647883,0.6507555143909888,2.252698605233668,6322.795809523811,6885.798034972769,6943.75,1.2063491410344729,1.092595818943792,0.4969295774647883,0.5457280039536552,2.403272288894918,5059.78865,6131.281100792562,7150.9,1.5194307354534689,1.252215473632427,0.4969295774647883,0.530763399787831,3.042423107440654,5388.7956666666805,5992.73608777741,3933.82,1.280146607658892,1.290616084126523,0.4969295774647883,0.5162884929724765,3.189599727892888,57942.0,0.0199147181481604,3.1902266889552204
1353,1353,1353,2019-06-25,11035.0,11791.53,11000.48,11759.9,34134572.62,361385,2917.38,2945.78,1,1451.3,1461.3,26731.61,26548.22,316.32,3.0,10938.90999999999,10926.17495212236,358.5200000000004,0.0496911597991115,0.6767766952952241,0.901574803149606,0.4307664866425703,0.7071067811510175,10851.433333333349,10787.24374181979,801.0799999999997,0.06613509087194512,0.7557848162156866,0.901574803149606,0.5764451884112392,0.736158140034663,10464.62,10500.94290981149,1752.35,0.2286177738646817,0.7384134952907866,0.901574803149606,0.6654514167895781,0.8314937934390444,10002.63625,10134.934369252,2045.1100000000006,0.3138160850354905,0.8288842459168847,0.901574803149606,0.6899160033360603,1.246145880939139,9890.108888888884,10031.808150479721,2181.7000000000007,0.3267779008864437,0.8542504672154817,0.901574803149606,0.6899910687422605,1.359933307800413,9786.427999999996,9937.165814364103,2335.290000000001,0.3389679182729218,0.8763836849688968,0.901574803149606,0.6883775151579714,1.445437905550231,9262.766666666676,9562.746502835702,3391.54,0.4436688642837346,0.9312421719923356,0.901574803149606,0.6695043262205723,1.653993759499838,8847.596190476179,9242.651419528622,2924.01,0.4944714104002789,0.9999913428652956,0.901574803149606,0.6425931170365232,1.947521556044603,6391.213428571429,6964.084864502085,7183.85,1.217809076893878,1.096636370318221,0.901574803149606,0.54360741729771,2.3440553577656345,5097.78095,6180.074388579526,7598.46,1.5413638365150455,1.255608329680824,0.901574803149606,0.5293808776915073,2.980275394636109,5401.995333333348,6026.24355560974,3959.9,1.297661528362805,1.303571410516863,0.901574803149606,0.5153003187034781,3.156892644439338,57942.0,0.0199147181481604,3.1902266889552204
1354,1354,1354,2019-06-26,11759.9,13858.37,11454.8,12936.45,138561002.61,399624,2913.78,2926.07,1,1447.8,1441.9,26599.42,26536.82,334.21,3.0,11397.44999999999,11481.99165070745,917.08,0.1798934693926855,0.6767766952965408,0.9600151697111422,0.9269132214563232,0.7071067811863636,11212.57333333335,11273.571870909893,1083.42,0.1725350643492404,0.7829201903285449,0.9600151697111422,0.8749079595383573,1.152983967542552,10909.624,10920.59527320766,2225.02,0.2052973719348023,0.879635439821538,0.9600151697111422,0.8330074149478531,1.357047910767187,10306.245,10496.03784275156,2428.869999999999,0.3655665532622602,0.8858286115664453,0.9600151697111422,0.8022271011857012,1.465880820986135,10197.88777777777,10377.42652038378,2770.01,0.3683610303830245,0.9158153525968086,0.9600151697111422,0.7937089407563247,1.583096506142529,10077.088,10268.57202993427,2906.6,0.3827721710501373,0.9362748659032262,0.9600151697111422,0.7855638815854531,1.6781338283102802,9511.803333333342,9837.390689981237,3735.549999999999,0.484059096496986,0.9882629082801528,0.9600151697111422,0.7484093133649222,1.86498859102292,9041.743333333321,9471.492199571474,4077.089999999999,0.5441404851326673,1.052473269811049,0.9600151697111422,0.7105857049276783,2.124085689534453,6466.430380952383,7054.571942530918,7897.78,1.2365616138599729,1.162003153013348,0.9600151697111422,0.5724409244738442,2.569527510068026,5139.6913,6235.595114553297,8382.07,1.5691494247325617,1.320862363087996,0.9600151697111422,0.5495599023318481,3.2039910311048363,5417.748900000014,6064.345518891352,4726.07,1.3201710032051308,1.386722079597809,0.9600151697111422,0.5306973997243581,3.44599534652354,57942.0,0.0199147181481604,3.1902266889552204
1355,1355,1355,2019-06-27,12936.45,13359.99,10299.0,11143.74,104698562.75,361050,2924.92,2919.66,1,1444.5,1444.5,26523.72,26526.58,293.56,3.0,12348.175,12451.630550235821,1901.450000000001,0.2694961752340589,0.6767766952966014,0.6164372163074097,0.9916028293809762,0.7071067811864925,11910.450000000019,12105.010935454951,2093.630000000001,0.3222794654844382,0.7672923663352411,0.6164372163074097,0.9757203347787896,1.088715291067501,11450.13,11592.54684880511,2702.530000000001,0.3241913421190345,0.900405921806219,0.6164372163074097,0.9480318336292448,1.65556183062608,10787.7625,11038.35165547344,3852.1400000000012,0.4382834061743279,0.9544507793767444,0.6164372163074097,0.9166212464376766,1.821733797323125,10598.49,10889.23121630703,3605.42,0.4691084817691713,0.9702402470196978,0.6164372163074097,0.9075803076052668,1.900183787823052,10471.744,10753.6407517644,3946.5600000000013,0.4730907218717799,0.9975098400033536,0.6164372163074097,0.8989947543904341,2.007220998471775,9846.191333333343,10224.77310373358,5015.8200000000015,0.5543528928114009,1.066161383791016,0.6164372163074097,0.8605280369983653,2.262096703419986,9286.744761904749,9786.488363246795,5145.030000000002,0.6286366289612171,1.1251649176722098,0.6164372163074097,0.8209653583426764,2.494144877554789,6552.958857142858,7165.550773804604,9085.490000000002,1.269496483792853,1.26734261288778,0.6164372163074097,0.6406193172579544,3.0318879869524484,5187.40105,6302.270374483979,9541.95,1.6088255302002858,1.428516507738137,0.6164372163074097,0.6005303014298532,3.673753746130164,5437.610533333347,6110.012793529984,5958.4900000000025,1.3519737514647931,1.520041164442645,0.6164372163074097,0.5711058079978256,4.021921536287598,57942.0,0.0199147181481604,3.2998686412878886
1356,1356,1356,2019-06-28,11143.74,12436.0,10738.17,12388.24,45240001.55,407094,2941.76,2932.94,1,1446.8,1451.0,26605.93,26599.96,309.74,3.0,12040.09499999999,11579.70351674527,-616.1599999999999,0.4211386696537034,0.3232233047033803,0.2759695392667078,0.991602829380976,-0.7071067811865098,11946.69666666668,11624.37546772747,108.7399999999998,0.3049666105489411,0.2796099525339913,0.2759695392667078,0.9757203347787896,-0.5155922068959959,11543.582,11442.944565870072,467.26000000000016,0.2948655431715866,0.3825308589242665,0.2759695392667078,0.9480318336292448,0.1055071508283116,11020.39875,11061.771287590449,1861.09,0.3683335089744484,0.5303857392175859,0.2759695392667078,0.9166212464376766,0.6273840309806783,10827.315555555551,10940.13297304562,2059.43,0.4108244130515287,0.5711365810870335,0.2759695392667078,0.9075803076052666,0.7460301834582852,10653.015,10824.56788780724,1812.7099999999994,0.44475336898684,0.6035729625165279,0.2759695392667078,0.8989947543904339,0.849471498320097,10044.01133333334,10339.64396576689,2967.3,0.5255090296171717,0.7083522377050823,0.2759695392667078,0.8605280369983653,1.220807873229606,9445.922857142845,9909.874875678905,3342.74,0.6231640190206414,0.7884324708119175,0.2759695392667078,0.8209653583426764,1.5030766565437066,6622.367142857143,7240.610947884217,7287.87,1.274619684426005,1.035644250141015,0.2759695392667078,0.6406193172579544,2.38777998042963,5225.471450000001,6350.444263794816,7614.08,1.626733807135322,1.19622994169295,0.2759695392667078,0.6005303014298532,3.029443560047373,5451.366000000014,6143.463452071545,4126.6399999999985,1.3684502004233798,1.263060701820484,0.2759695392667078,0.5711058079978257,3.3231005715300554,57942.0,0.0199147181481604,3.2998686412878886
1357,1357,1357,2019-06-29,12388.24,12388.24,11200.0,11885.94,33306314.31,356682,2941.76,2932.94,1,1446.8,1451.0,26605.93,26599.96,318.0,3.0,11765.98999999999,12118.72783891509,-548.210000000001,0.2991654384159171,0.6767766952966057,0.9718699752036422,0.3682644791542273,0.7071067811855298,12156.14333333335,12006.30773386374,628.3400000000001,0.3022719297033067,0.5631648213945579,0.9718699752036422,0.579073680284146,-0.3547734515294739,11852.666,11758.04304391338,1545.42,0.2742290685457922,0.6647744803171597,0.9718699752036422,0.7131774024102298,0.1960353550811366,11377.06875,11356.542112570349,2853.360000000001,0.3215517847473341,0.776403416065793,0.9718699752036422,0.7618408304325557,0.6976239818689927,11172.381111111108,11229.754378436499,3105.59,0.3770287228740644,0.7886443063897741,0.9718699752036422,0.7670134486792406,0.7950684716352621,10983.408,11108.87190820592,3303.93,0.4220251870908733,0.8030741554140229,0.9718699752036422,0.7697509510833238,0.8831027505444776,10319.48800000001,10595.718470046031,4132.15,0.523513242985931,0.8829328362195846,0.9718699752036422,0.7658135652987403,1.244287289809366,9654.744761904749,10135.18079607173,4385.26,0.6482961066627929,0.9367210356375096,0.9718699752036422,0.7476525210479384,1.4939773908004268,6703.198000000001,7337.736024339811,8487.24,1.2929936913782758,1.155926570423073,0.9718699752036422,0.6188373061026661,2.420836327619273,5270.354650000001,6410.521910096291,8976.64,1.655053082411859,1.316017026295114,0.9718699752036422,0.5861521477772931,3.060089352093101,5468.67286666668,6184.961871595767,5192.059999999999,1.393311005879077,1.408131864950846,0.9718699752036422,0.5607096414352795,3.389017423452189,57942.0,0.0199147181481604,3.2998686412878886
1358,1358,1358,2019-06-30,11885.94,12197.03,10642.07,10746.0,37480404.66,330731,2941.76,2932.94,1,1446.8,1451.0,26605.93,26599.96,289.5,3.0,12137.089999999993,11963.53594630503,742.2000000000007,0.1170559783903422,0.3232233047035709,0.577273951390292,0.1234479564606553,-0.7071067811151397,11805.97333333335,11946.12386693187,-1050.51,0.2121271594296702,0.5319308822976735,0.577273951390292,0.3121718179996666,0.4679082523680954,12022.854,11800.675362608921,850.9400000000005,0.2249660369027517,0.4493798616493559,0.577273951390292,0.5127947427418673,-0.172323147249307,11583.57125,11474.186087554719,1652.02,0.2758275201400535,0.5946361001826953,0.577273951390292,0.620236282281623,0.4836214900058179,11433.61,11360.991502749199,2351.060000000001,0.3051229556263289,0.6296573483691604,0.577273951390292,0.6372711415038447,0.6130331252464302,11243.737,11250.157015804842,2603.290000000001,0.3622174586724421,0.6576856861493133,0.577273951390292,0.6497001202026329,0.7078181068621016,10531.90333333334,10756.99616129027,3186.2300000000014,0.5043793033702921,0.7548979268236486,0.577273951390292,0.6763467194381766,1.0781123460537858,9842.820476190464,10294.340723701569,3949.59,0.6441818027891029,0.8222298412675788,0.577273951390292,0.67765158979717,1.330313468157826,6778.397428571429,7423.55119369239,7895.940000000001,1.3031679491724042,1.07820863926936,0.577273951390292,0.5970777111692502,2.327000404582935,5313.004300000001,6465.0037510770835,8529.93,1.675883131870241,1.238202457568964,0.577273951390292,0.5716154875980561,2.9646719399741186,5484.01076666668,6222.846557314831,4601.370000000001,1.4134189922673783,1.325926969671208,0.577273951390292,0.5501085679779059,3.307965659559976,57942.0,0.0199147181481604,3.3904542052064253
1359,1359,1359,2019-07-01,10746.0,11199.59,9960.0,10451.1,55874250.19,336862,2549.69,2535.61,1,1355.2,1355.2,23474.26,23531.35,289.02,3.0,11315.96999999999,11151.84531543501,-1642.24,0.2849280456367332,0.323223304703405,0.06683773216031295,0.1234479564606553,-0.7071067811864191,11673.39333333335,11346.06193346593,-397.73999999999984,0.2883475985093451,0.2244816609994842,0.06683773216031295,0.3121718179996666,-1.153799645023103,11820.074,11449.11690840595,-1013.9,0.3019472208518981,0.1990578830584226,0.06683773216031295,0.5127947427418673,-1.139423377872577,11592.26125,11312.366956987,69.52000000000044,0.2718335624048465,0.2314450149218361,0.06683773216031295,0.620236282281623,-0.5885470480200294,11490.50777777778,11237.99320219936,512.0799999999998,0.2776676103162086,0.2666516171695408,0.06683773216031295,0.6372711415038446,-0.4038513510285228,11364.848999999998,11158.49210384033,1211.120000000001,0.2993610209357009,0.318102901133209,0.06683773216031295,0.6497001202026329,-0.1535342415772653,10658.08333333334,10755.62164112899,1892.700000000001,0.467033703225656,0.5176621626438874,0.06683773216031295,0.6763467194381766,0.4848038831276515,9990.560476190463,10335.40065791052,3102.54,0.6057074226617316,0.6248380436203496,0.06683773216031295,0.67765158979717,0.8401513932862851,6842.974095238094,7486.238907019308,6780.55,1.300242067377361,0.9386643337982128,0.06683773216031295,0.5970777111692502,1.983816290899193,5349.574850000001,6507.600782044735,7314.110000000002,1.6859868463037062,1.098318879881942,0.06683773216031295,0.5716154875980561,2.619354601941509,5495.65606666668,6252.904226288271,3493.59,1.4257422119937468,1.170080839976107,0.06683773216031295,0.5501085679779059,2.933980180597414,58229.0,0.16709416224533802,3.3904542052064253
1360,1360,1360,2019-07-02,10451.1,10915.95,9653.0,10833.82,40051728.82,373409,2706.05,2717.53,1,1373.6,1373.6,25265.81,25169.53,290.66,3.0,10598.54999999999,10684.681771811667,-1434.84,0.0786997428035455,0.3232233047039804,0.3961793818924002,0.1234479564606553,-0.7071067811864309,11027.68000000002,10898.58096673297,-1937.1399999999994,0.2748571996515143,0.3097746897549933,0.3961793818924002,0.3121718179996666,-1.007280193865519,11323.004,11116.44460560397,-2485.35,0.2835423921316156,0.2284254864297746,0.3961793818924002,0.5127947427418673,-1.570986041223989,11543.29625,11120.974299878779,-391.7199999999993,0.2947823252807029,0.1790263365359013,0.3961793818924002,0.620236282281623,-1.455171330587926,11465.46555555555,11080.61456175949,-225.3799999999992,0.2893197933086804,0.1942090321685429,0.3961793818924002,0.6372711415038447,-1.353374528223066,11386.567,11029.87535768754,217.1800000000003,0.2883087658027345,0.21504399150161105,0.3961793818924002,0.6497001202026329,-1.2187685889234958,10755.497333333342,10717.55643598787,1461.210000000001,0.4309421952280949,0.4343263238672924,0.3961793818924002,0.6763467194381766,-0.1592997005509092,10106.11999999999,10345.91877991866,2426.75,0.5724701934694688,0.5596288711543209,0.3961793818924002,0.67765158979717,0.3324051127923043,6904.698952380953,7542.179682358879,6481.110000000002,1.2940717825351908,0.8969033195764505,0.3961793818924002,0.5970777111692501,1.64856366662583,5385.503150000001,6546.839628903424,7185.66,1.692377238893176,1.0557854371537878,0.3961793818924002,0.5716154875980561,2.283122288132528,5505.976666666681,6280.802435578495,3096.18,1.4360762051899512,1.1254106531109542,0.3961793818924002,0.5501085679779059,2.565166713763676,58229.0,0.16709416224533802,3.3904542052064253
1361,1361,1361,2019-07-03,10833.82,12023.24,10833.82,11987.32,52462719.44,397554,2748.93,2766.53,1,1344.9,1344.9,25645.45,25473.23,302.53,3.0,10642.45999999999,10784.10725727056,87.8199999999997,0.1017147942472951,0.6767766952962839,0.9349697137653896,0.1234479564606553,-0.7071067811743474,10676.97333333335,10866.20048336648,-1052.120000000001,0.07510736179431167,0.6955890908964601,0.9349697137653896,0.3121718179996666,-0.6615093937524006,11261.02000000001,11022.23640373597,-309.92000000000013,0.2953175744098174,0.3715410932777041,0.9349697137653896,0.5127947427418673,-1.058091284567225,11518.14875,11057.16223323905,-201.1800000000003,0.3023412566424863,0.3034899848048527,0.9349697137653896,0.620236282281623,-1.343807227508798,11464.46555555555,11031.25564940759,-9.0,0.28964147744115004,0.310079969453011,0.9349697137653896,0.6372711415038447,-1.294208448874132,11402.301,10994.22892901708,157.3400000000001,0.283093493190282,0.323886128061096,0.9349697137653896,0.6497001202026329,-1.2493455158111442,10855.683333333342,10732.08938148938,1502.789999999999,0.4015227133362576,0.4949840974251519,0.9349697137653896,0.6763467194381767,-0.3136664410996398,10244.84333333332,10390.273436289692,2913.19,0.5324064331344179,0.607981529289421,0.9349697137653896,0.6776515897971701,0.2109240165482331,6969.770571428572,7604.286103446791,6832.52,1.290071907120325,0.9297444462209742,0.9349697137653896,0.5970777111692501,1.5831567021163708,5423.695100000003,6589.496202391673,7638.389999999998,1.7003448392686498,1.086644518091774,0.9349697137653896,0.5716154875980561,2.2137099876319466,5519.796033333349,6311.058513739998,4145.809999999999,1.448896634594355,1.164451177006171,0.9349697137653896,0.5501085679779057,2.49941210404282,58229.0,0.16709416224533802,3.3137426329800825
