Timestamp,fees-usd-per-transaction
2011-12-20 23:00:00,0.011675888180807965
2011-12-23 23:00:00,0.01181315519480355
2011-12-26 23:00:00,0.011876498764025491
2011-12-29 23:00:00,0.011991041935096484
2012-01-01 23:00:00,0.012105157635037648
2012-01-04 23:00:00,0.012671493025734672
2012-01-07 23:00:00,0.013073279308419774
2012-01-10 23:00:00,0.007771844207469449
2012-01-13 23:00:00,0.006109215419477051
2012-01-16 23:00:00,0.00797804301884383
2012-01-19 23:00:00,0.009153068245000355
2012-01-22 23:00:00,0.009920075481943548
2012-01-25 23:00:00,0.010322389633622775
2012-01-28 23:00:00,0.011339238472443528
2012-01-31 23:00:00,0.0180795722048039
2012-02-03 23:00:00,0.017980117485155375
2012-02-06 23:00:00,0.017917556621219036
2012-02-09 23:00:00,0.017878784648123376
2012-02-12 23:00:00,0.015586703469708205
2012-02-15 23:00:00,0.013972530274141522
2012-02-18 23:00:00,0.012860652223699245
2012-02-21 23:00:00,0.012045405178246574
2012-02-24 23:00:00,0.011668121864881755
2012-02-27 23:00:00,0.010710991928352304
2012-03-01 23:00:00,0.003994577105558328
2012-03-04 23:00:00,0.003652992466095727
2012-03-07 23:00:00,0.003491179219140788
2012-03-10 23:00:00,0.0033264761716448816
2012-03-13 23:00:00,0.003437878779520227
2012-03-16 23:00:00,0.0033330672611905404
2012-03-19 23:00:00,0.003294824973212385
2012-03-22 23:00:00,0.003365827125788478
2012-03-26 00:00:00,0.0037243535348366187
2012-03-29 00:00:00,0.00369657443604069
2012-04-01 00:00:00,0.0036591762724604102
2012-04-04 00:00:00,0.0036965807573022887
2012-04-07 00:00:00,0.003710642928166364
2012-04-10 00:00:00,0.003672004256620282
2012-04-13 00:00:00,0.0036289973041963353
2012-04-16 00:00:00,0.0034829000216668312
2012-04-19 00:00:00,0.0035651394663416937
2012-04-22 00:00:00,0.0036786925851905244
2012-04-25 00:00:00,0.003441940765507996
2012-04-28 00:00:00,0.003627921127291182
