Time,anxbtc,bitbay,bitcoin24,bitcurex,bitfloor,btce,coinsetter,gatecoin,hitbtc,justcoin,lakebtc,mtgox,okcoin,others,therocktrading
2020-06-01 00:00:00 UTC,,,,,,,,,,,,,,14.761201417588012,
2020-07-01 00:00:00 UTC,,,,,,,,,,,,,,12.363792218542311,
2020-08-01 00:00:00 UTC,,,,,,,,,,,,,,20.93988363369035,
2020-09-01 00:00:00 UTC,,,,,,,,,,,,,,19.554191939274777,
2020-10-01 00:00:00 UTC,,,,,,,,,,,,,,17.831136947334688,
2020-11-01 00:00:00 UTC,,,,,,,,,,,,,,44.380137165642914,
2020-12-01 00:00:00 UTC,,,,,,,,,,,,,,60.64820879879381,
2021-01-01 00:00:00 UTC,,,,,,,,,,,,,,223.50583698908287,
2021-02-01 00:00:00 UTC,,,,,,,,,,,,,,787.8259572702709,
2021-03-01 00:00:00 UTC,,,,,,,,,,,,,,178.50847383810188,
